"Plot Title: cedar_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732848, SEN S/N: 20732848)","Coupler Detached (LGR S/N: 20732848)","Coupler Attached (LGR S/N: 20732848)","Host Connected (LGR S/N: 20732848)","Stopped (LGR S/N: 20732848)","End Of File (LGR S/N: 20732848)"
439,07/02/21 12:00:00 AM,25.744,,,,,
440,07/02/21 01:00:00 AM,25.550,,,,,
441,07/02/21 02:00:00 AM,25.355,,,,,
442,07/02/21 03:00:00 AM,25.186,,,,,
443,07/02/21 04:00:00 AM,24.992,,,,,
444,07/02/21 05:00:00 AM,24.798,,,,,
445,07/02/21 06:00:00 AM,24.629,,,,,
446,07/02/21 07:00:00 AM,24.484,,,,,
447,07/02/21 08:00:00 AM,24.460,,,,,
448,07/02/21 09:00:00 AM,24.484,,,,,
449,07/02/21 10:00:00 AM,24.532,,,,,
450,07/02/21 11:00:00 AM,24.677,,,,,
451,07/02/21 12:00:00 PM,24.944,,,,,
452,07/02/21 01:00:00 PM,25.162,,,,,
453,07/02/21 02:00:00 PM,25.380,,,,,
454,07/02/21 03:00:00 PM,25.695,,,,,
455,07/02/21 04:00:00 PM,25.963,,,,,
456,07/02/21 05:00:00 PM,26.134,,,,,
457,07/02/21 06:00:00 PM,26.231,,,,,
458,07/02/21 07:00:00 PM,26.231,,,,,
459,07/02/21 08:00:00 PM,26.256,,,,,
460,07/02/21 09:00:00 PM,26.304,,,,,
461,07/02/21 10:00:00 PM,26.061,,,,,
462,07/02/21 11:00:00 PM,25.866,,,,,
463,07/03/21 12:00:00 AM,25.671,,,,,
464,07/03/21 01:00:00 AM,25.477,,,,,
465,07/03/21 02:00:00 AM,25.307,,,,,
466,07/03/21 03:00:00 AM,25.113,,,,,
467,07/03/21 04:00:00 AM,24.944,,,,,
468,07/03/21 05:00:00 AM,24.750,,,,,
469,07/03/21 06:00:00 AM,24.557,,,,,
470,07/03/21 07:00:00 AM,24.412,,,,,
471,07/03/21 08:00:00 AM,24.484,,,,,
472,07/03/21 09:00:00 AM,24.460,,,,,
473,07/03/21 10:00:00 AM,24.605,,,,,
474,07/03/21 11:00:00 AM,24.726,,,,,
475,07/03/21 12:00:00 PM,24.919,,,,,
476,07/03/21 01:00:00 PM,25.016,,,,,
