Plot Title: cedar_sediment,,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732850, SEN S/N: 20732850)","GDD, DDc (LGR S/N: 20732850)",Coupler Detached (LGR S/N: 20732850),Coupler Attached (LGR S/N: 20732850),Host Connected (LGR S/N: 20732850),Stopped (LGR S/N: 20732850),End Of File (LGR S/N: 20732850)
1,7/17/20 18:00,19.936,,Logged,,,,
2,7/17/20 19:00,19.912,,,,,,
3,7/17/20 20:00,19.865,,,,,,
4,7/17/20 21:00,19.841,,,,,,
5,7/17/20 22:00,19.817,,,,,,
6,7/17/20 23:00,19.793,,,,,,
7,7/18/20 0:00,19.77,,,,,,
8,7/18/20 1:00,19.746,,,,,,
9,7/18/20 2:00,19.746,,,,,,
10,7/18/20 3:00,19.722,,,,,,
11,7/18/20 4:00,19.722,,,,,,
12,7/18/20 5:00,19.698,,,,,,
13,7/18/20 6:00,19.698,,,,,,
14,7/18/20 7:00,19.674,,,,,,
15,7/18/20 8:00,19.674,,,,,,
16,7/18/20 9:00,19.674,,,,,,
17,7/18/20 10:00,19.674,,,,,,
18,7/18/20 11:00,19.674,,,,,,
19,7/18/20 12:00,19.674,0,,,,,
20,7/18/20 13:00,19.674,,,,,,
21,7/18/20 14:00,19.698,,,,,,
22,7/18/20 15:00,19.698,,,,,,
23,7/18/20 16:00,19.722,,,,,,
24,7/18/20 17:00,19.746,,,,,,
25,7/18/20 18:00,19.77,,,,,,
26,7/18/20 19:00,19.793,,,,,,
27,7/18/20 20:00,19.793,,,,,,
28,7/18/20 21:00,19.817,,,,,,
29,7/18/20 22:00,19.817,,,,,,
30,7/18/20 23:00,19.817,,,,,,
31,7/19/20 0:00,19.817,,,,,,
32,7/19/20 1:00,19.817,,,,,,
33,7/19/20 2:00,19.817,,,,,,
34,7/19/20 3:00,19.817,,,,,,
35,7/19/20 4:00,19.817,,,,,,
36,7/19/20 5:00,19.817,,,,,,
37,7/19/20 6:00,19.817,,,,,,
38,7/19/20 7:00,19.817,,,,,,
39,7/19/20 8:00,19.817,,,,,,
40,7/19/20 9:00,19.817,,,,,,
41,7/19/20 10:00,19.817,,,,,,
42,7/19/20 11:00,19.841,,,,,,
43,7/19/20 12:00,19.841,0.004,,,,,
44,7/19/20 13:00,19.841,,,,,,
45,7/19/20 14:00,19.865,,,,,,
46,7/19/20 15:00,19.888,,,,,,
47,7/19/20 16:00,19.912,,,,,,
48,7/19/20 17:00,19.936,,,,,,
49,7/19/20 18:00,19.96,,,,,,
50,7/19/20 19:00,19.96,,,,,,
51,7/19/20 20:00,19.984,,,,,,
52,7/19/20 21:00,20.007,,,,,,
53,7/19/20 22:00,20.007,,,,,,
54,7/19/20 23:00,20.007,,,,,,
55,7/20/20 0:00,20.007,,,,,,
56,7/20/20 1:00,20.007,,,,,,
57,7/20/20 2:00,20.007,,,,,,
58,7/20/20 3:00,20.007,,,,,,
59,7/20/20 4:00,20.007,,,,,,
60,7/20/20 5:00,20.007,,,,,,
61,7/20/20 6:00,20.007,,,,,,
62,7/20/20 7:00,20.007,,,,,,
63,7/20/20 8:00,20.007,,,,,,
64,7/20/20 9:00,20.007,,,,,,
65,7/20/20 10:00,20.031,,,,,,
66,7/20/20 11:00,20.031,,,,,,
67,7/20/20 12:00,20.031,0.118,,,,,
68,7/20/20 13:00,20.055,,,,,,
69,7/20/20 14:00,20.055,,,,,,
70,7/20/20 15:00,20.079,,,,,,
71,7/20/20 16:00,20.103,,,,,,
72,7/20/20 17:00,20.126,,,,,,
73,7/20/20 18:00,20.15,,,,,,
74,7/20/20 19:00,20.174,,,,,,
75,7/20/20 20:00,20.198,,,,,,
76,7/20/20 21:00,20.198,,,,,,
77,7/20/20 22:00,20.198,,,,,,
78,7/20/20 23:00,20.222,,,,,,
79,7/21/20 0:00,20.222,,,,,,
80,7/21/20 1:00,20.222,,,,,,
81,7/21/20 2:00,20.222,,,,,,
82,7/21/20 3:00,20.222,,,,,,
83,7/21/20 4:00,20.222,,,,,,
84,7/21/20 5:00,20.222,,,,,,
85,7/21/20 6:00,20.222,,,,,,
86,7/21/20 7:00,20.222,,,,,,
87,7/21/20 8:00,20.222,,,,,,
88,7/21/20 9:00,20.246,,,,,,
89,7/21/20 10:00,20.246,,,,,,
90,7/21/20 11:00,20.246,,,,,,
91,7/21/20 12:00,20.246,0.436,,,,,
92,7/21/20 13:00,20.269,,,,,,
93,7/21/20 14:00,20.293,,,,,,
94,7/21/20 15:00,20.293,,,,,,
95,7/21/20 16:00,20.317,,,,,,
96,7/21/20 17:00,20.341,,,,,,
97,7/21/20 18:00,20.341,,,,,,
98,7/21/20 19:00,20.365,,,,,,
99,7/21/20 20:00,20.388,,,,,,
100,7/21/20 21:00,20.388,,,,,,
101,7/21/20 22:00,20.388,,,,,,
102,7/21/20 23:00,20.388,,,,,,
103,7/22/20 0:00,20.412,,,,,,
104,7/22/20 1:00,20.412,,,,,,
105,7/22/20 2:00,20.412,,,,,,
106,7/22/20 3:00,20.412,,,,,,
107,7/22/20 4:00,20.412,,,,,,
108,7/22/20 5:00,20.412,,,,,,
109,7/22/20 6:00,20.412,,,,,,
110,7/22/20 7:00,20.412,,,,,,
111,7/22/20 8:00,20.412,,,,,,
112,7/22/20 9:00,20.412,,,,,,
113,7/22/20 10:00,20.412,,,,,,
114,7/22/20 11:00,20.412,,,,,,
115,7/22/20 12:00,20.412,0.919,,,,,
116,7/22/20 13:00,20.436,,,,,,
117,7/22/20 14:00,20.436,,,,,,
118,7/22/20 15:00,20.46,,,,,,
119,7/22/20 16:00,20.484,,,,,,
120,7/22/20 17:00,20.484,,,,,,
121,7/22/20 18:00,20.507,,,,,,
122,7/22/20 19:00,20.507,,,,,,
123,7/22/20 20:00,20.531,,,,,,
124,7/22/20 21:00,20.531,,,,,,
125,7/22/20 22:00,20.531,,,,,,
126,7/22/20 23:00,20.531,,,,,,
127,7/23/20 0:00,20.555,,,,,,
128,7/23/20 1:00,20.555,,,,,,
129,7/23/20 2:00,20.555,,,,,,
130,7/23/20 3:00,20.555,,,,,,
131,7/23/20 4:00,20.555,,,,,,
132,7/23/20 5:00,20.555,,,,,,
133,7/23/20 6:00,20.555,,,,,,
134,7/23/20 7:00,20.555,,,,,,
135,7/23/20 8:00,20.531,,,,,,
136,7/23/20 9:00,20.531,,,,,,
137,7/23/20 10:00,20.507,,,,,,
138,7/23/20 11:00,20.507,,,,,,
139,7/23/20 12:00,20.507,1.439,,,,,
140,7/23/20 13:00,20.484,,,,,,
141,7/23/20 14:00,20.484,,,,,,
142,7/23/20 15:00,20.484,,,,,,
143,7/23/20 16:00,20.484,,,,,,
144,7/23/20 17:00,20.484,,,,,,
145,7/23/20 18:00,20.484,,,,,,
146,7/23/20 19:00,20.484,,,,,,
147,7/23/20 20:00,20.484,,,,,,
148,7/23/20 21:00,20.484,,,,,,
149,7/23/20 22:00,20.484,,,,,,
150,7/23/20 23:00,20.484,,,,,,
151,7/24/20 0:00,20.484,,,,,,
152,7/24/20 1:00,20.484,,,,,,
153,7/24/20 2:00,20.46,,,,,,
154,7/24/20 3:00,20.46,,,,,,
155,7/24/20 4:00,20.46,,,,,,
156,7/24/20 5:00,20.436,,,,,,
157,7/24/20 6:00,20.436,,,,,,
158,7/24/20 7:00,20.436,,,,,,
159,7/24/20 8:00,20.436,,,,,,
160,7/24/20 9:00,20.412,,,,,,
161,7/24/20 10:00,20.412,,,,,,
162,7/24/20 11:00,20.388,,,,,,
163,7/24/20 12:00,20.388,1.874,,,,,
164,7/24/20 13:00,20.388,,,,,,
165,7/24/20 14:00,20.388,,,,,,
166,7/24/20 15:00,20.388,,,,,,
167,7/24/20 16:00,20.388,,,,,,
168,7/24/20 17:00,20.388,,,,,,
169,7/24/20 18:00,20.388,,,,,,
170,7/24/20 19:00,20.388,,,,,,
171,7/24/20 20:00,20.412,,,,,,
172,7/24/20 21:00,20.412,,,,,,
173,7/24/20 22:00,20.388,,,,,,
174,7/24/20 23:00,20.388,,,,,,
175,7/25/20 0:00,20.388,,,,,,
176,7/25/20 1:00,20.388,,,,,,
177,7/25/20 2:00,20.388,,,,,,
178,7/25/20 3:00,20.388,,,,,,
179,7/25/20 4:00,20.365,,,,,,
180,7/25/20 5:00,20.365,,,,,,
181,7/25/20 6:00,20.365,,,,,,
182,7/25/20 7:00,20.341,,,,,,
183,7/25/20 8:00,20.341,,,,,,
184,7/25/20 9:00,20.341,,,,,,
185,7/25/20 10:00,20.341,,,,,,
186,7/25/20 11:00,20.341,,,,,,
187,7/25/20 12:00,20.317,2.227,,,,,
188,7/25/20 13:00,20.317,,,,,,
189,7/25/20 14:00,20.341,,,,,,
190,7/25/20 15:00,20.341,,,,,,
191,7/25/20 16:00,20.341,,,,,,
192,7/25/20 17:00,20.365,,,,,,
193,7/25/20 18:00,20.365,,,,,,
194,7/25/20 19:00,20.388,,,,,,
195,7/25/20 20:00,20.388,,,,,,
196,7/25/20 21:00,20.388,,,,,,
197,7/25/20 22:00,20.388,,,,,,
198,7/25/20 23:00,20.388,,,,,,
199,7/26/20 0:00,20.388,,,,,,
200,7/26/20 1:00,20.388,,,,,,
201,7/26/20 2:00,20.388,,,,,,
202,7/26/20 3:00,20.388,,,,,,
203,7/26/20 4:00,20.388,,,,,,
204,7/26/20 5:00,20.388,,,,,,
205,7/26/20 6:00,20.388,,,,,,
206,7/26/20 7:00,20.388,,,,,,
207,7/26/20 8:00,20.365,,,,,,
208,7/26/20 9:00,20.365,,,,,,
209,7/26/20 10:00,20.365,,,,,,
210,7/26/20 11:00,20.365,,,,,,
211,7/26/20 12:00,20.365,2.628,,,,,
212,7/26/20 13:00,20.365,,,,,,
213,7/26/20 14:00,20.388,,,,,,
214,7/26/20 15:00,20.388,,,,,,
215,7/26/20 16:00,20.388,,,,,,
216,7/26/20 17:00,20.412,,,,,,
217,7/26/20 18:00,20.412,,,,,,
218,7/26/20 19:00,20.436,,,,,,
219,7/26/20 20:00,20.436,,,,,,
220,7/26/20 21:00,20.436,,,,,,
221,7/26/20 22:00,20.436,,,,,,
222,7/26/20 23:00,20.436,,,,,,
223,7/27/20 0:00,20.436,,,,,,
224,7/27/20 1:00,20.436,,,,,,
225,7/27/20 2:00,20.436,,,,,,
226,7/27/20 3:00,20.436,,,,,,
227,7/27/20 4:00,20.436,,,,,,
228,7/27/20 5:00,20.436,,,,,,
229,7/27/20 6:00,20.412,,,,,,
230,7/27/20 7:00,20.412,,,,,,
231,7/27/20 8:00,20.412,,,,,,
232,7/27/20 9:00,20.412,,,,,,
233,7/27/20 10:00,20.412,,,,,,
234,7/27/20 11:00,20.412,,,,,,
235,7/27/20 12:00,20.412,3.064,,,,,
236,7/27/20 13:00,20.412,,,,,,
237,7/27/20 14:00,20.436,,,,,,
238,7/27/20 15:00,20.436,,,,,,
239,7/27/20 16:00,20.436,,,,,,
240,7/27/20 17:00,20.436,,,,,,
241,7/27/20 18:00,20.46,,,,,,
242,7/27/20 19:00,20.46,,,,,,
243,7/27/20 20:00,20.46,,,,,,
244,7/27/20 21:00,20.46,,,,,,
245,7/27/20 22:00,20.46,,,,,,
246,7/27/20 23:00,20.46,,,,,,
247,7/28/20 0:00,20.46,,,,,,
248,7/28/20 1:00,20.46,,,,,,
249,7/28/20 2:00,20.436,,,,,,
250,7/28/20 3:00,20.436,,,,,,
251,7/28/20 4:00,20.436,,,,,,
252,7/28/20 5:00,20.436,,,,,,
253,7/28/20 6:00,20.436,,,,,,
254,7/28/20 7:00,20.436,,,,,,
255,7/28/20 8:00,20.412,,,,,,
256,7/28/20 9:00,20.412,,,,,,
257,7/28/20 10:00,20.388,,,,,,
258,7/28/20 11:00,20.388,,,,,,
259,7/28/20 12:00,20.365,3.464,,,,,
260,7/28/20 13:00,20.341,,,,,,
261,7/28/20 14:00,20.341,,,,,,
262,7/28/20 15:00,20.341,,,,,,
263,7/28/20 16:00,20.341,,,,,,
264,7/28/20 17:00,20.341,,,,,,
265,7/28/20 18:00,20.341,,,,,,
266,7/28/20 19:00,20.341,,,,,,
267,7/28/20 20:00,20.341,,,,,,
268,7/28/20 21:00,20.341,,,,,,
269,7/28/20 22:00,20.341,,,,,,
270,7/28/20 23:00,20.341,,,,,,
271,7/29/20 0:00,20.341,,,,,,
272,7/29/20 1:00,20.317,,,,,,
273,7/29/20 2:00,20.317,,,,,,
274,7/29/20 3:00,20.317,,,,,,
275,7/29/20 4:00,20.317,,,,,,
276,7/29/20 5:00,20.293,,,,,,
277,7/29/20 6:00,20.293,,,,,,
278,7/29/20 7:00,20.293,,,,,,
279,7/29/20 8:00,20.293,,,,,,
280,7/29/20 9:00,20.269,,,,,,
281,7/29/20 10:00,20.269,,,,,,
282,7/29/20 11:00,20.269,,,,,,
283,7/29/20 12:00,20.269,3.769,,,,,
284,7/29/20 13:00,20.269,,,,,,
285,7/29/20 14:00,20.269,,,,,,
286,7/29/20 15:00,20.269,,,,,,
287,7/29/20 16:00,20.293,,,,,,
288,7/29/20 17:00,20.293,,,,,,
289,7/29/20 18:00,20.293,,,,,,
290,7/29/20 19:00,20.317,,,,,,
291,7/29/20 20:00,20.317,,,,,,
292,7/29/20 21:00,20.317,,,,,,
293,7/29/20 22:00,20.317,,,,,,
294,7/29/20 23:00,20.317,,,,,,
295,7/30/20 0:00,20.317,,,,,,
296,7/30/20 1:00,20.317,,,,,,
297,7/30/20 2:00,20.317,,,,,,
298,7/30/20 3:00,20.317,,,,,,
299,7/30/20 4:00,20.317,,,,,,
300,7/30/20 5:00,20.317,,,,,,
301,7/30/20 6:00,20.317,,,,,,
302,7/30/20 7:00,20.317,,,,,,
303,7/30/20 8:00,20.317,,,,,,
304,7/30/20 9:00,20.293,,,,,,
305,7/30/20 10:00,20.293,,,,,,
306,7/30/20 11:00,20.293,,,,,,
307,7/30/20 12:00,20.293,4.062,,,,,
308,7/30/20 13:00,20.269,,,,,,
309,7/30/20 14:00,20.269,,,,,,
310,7/30/20 15:00,20.269,,,,,,
311,7/30/20 16:00,20.293,,,,,,
312,7/30/20 17:00,20.293,,,,,,
313,7/30/20 18:00,20.293,,,,,,
314,7/30/20 19:00,20.317,,,,,,
315,7/30/20 20:00,20.317,,,,,,
