Plot Title: cedar_light_pendant,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733886, SEN S/N: 20733886)","Intensity, Lux (LGR S/N: 20733886, SEN S/N: 20733886)",End Of File (LGR S/N: 20733886)
1870,10/3/2020 15:00,18.711,16533.4,
1871,10/3/2020 16:00,18.426,24800.2,
1872,10/3/2020 17:00,17.855,5511.1,
1873,10/3/2020 18:00,17.379,1636.1,
1874,10/3/2020 19:00,17.284,21.5,
1875,10/3/2020 20:00,17.284,0,
1876,10/3/2020 21:00,17.189,0,
1877,10/3/2020 22:00,17.284,0,
1878,10/3/2020 23:00,17.189,0,
1879,10/4/2020 0:00,17.094,0,
1880,10/4/2020 1:00,16.999,0,
1881,10/4/2020 2:00,16.808,0,
1882,10/4/2020 3:00,16.713,0,
1883,10/4/2020 4:00,16.713,0,
1884,10/4/2020 5:00,16.618,0,
1885,10/4/2020 6:00,16.523,0,
1886,10/4/2020 7:00,16.332,0,
1887,10/4/2020 8:00,16.332,1141,
1888,10/4/2020 9:00,16.427,3788.9,
1889,10/4/2020 10:00,16.808,8611.2,
1890,10/4/2020 11:00,17.094,13089,
1891,10/4/2020 12:00,17.284,13777.9,
1892,10/4/2020 13:00,17.379,15844.5,
1893,10/4/2020 14:00,17.665,18600.1,
1894,10/4/2020 15:00,17.475,14466.8,
1895,10/4/2020 16:00,17.284,10333.4,
1896,10/4/2020 17:00,17.094,5166.7,
1897,10/4/2020 18:00,16.808,1550,
1898,10/4/2020 19:00,16.523,21.5,
1899,10/4/2020 20:00,16.618,0,
1900,10/4/2020 21:00,16.523,0,
1901,10/4/2020 22:00,16.427,0,
1902,10/4/2020 23:00,16.332,0,
1903,10/5/2020 0:00,16.237,0,
1904,10/5/2020 1:00,16.141,0,
1905,10/5/2020 2:00,16.046,0,
1906,10/5/2020 3:00,15.951,0,
1907,10/5/2020 4:00,15.855,0,
1908,10/5/2020 5:00,15.664,0,
1909,10/5/2020 6:00,15.569,0,
1910,10/5/2020 7:00,15.473,10.8,
1911,10/5/2020 8:00,15.569,1722.2,
1912,10/5/2020 9:00,15.76,4994.5,
1913,10/5/2020 10:00,16.332,9644.5,
1914,10/5/2020 11:00,16.618,13089,
1915,10/5/2020 12:00,17.094,20666.8,
1916,10/5/2020 13:00,17.57,26178,
1917,10/5/2020 14:00,17.855,27555.7,
1918,10/5/2020 15:00,17.475,14466.8,
1919,10/5/2020 16:00,17.379,15155.7,
1920,10/5/2020 17:00,16.903,6200,
1921,10/5/2020 18:00,16.332,1722.2,
1922,10/5/2020 19:00,16.141,10.8,
1923,10/5/2020 20:00,16.141,0,
1924,10/5/2020 21:00,16.141,0,
1925,10/5/2020 22:00,16.237,0,
1926,10/5/2020 23:00,16.141,0,
1927,10/6/2020 0:00,16.046,0,
1928,10/6/2020 1:00,15.855,0,
1929,10/6/2020 2:00,15.76,0,
1930,10/6/2020 3:00,15.664,0,
1931,10/6/2020 4:00,15.569,0,
1932,10/6/2020 5:00,15.473,0,
1933,10/6/2020 6:00,15.378,0,
1934,10/6/2020 7:00,15.282,10.8,
1935,10/6/2020 8:00,15.282,1237.9,
1936,10/6/2020 9:00,15.473,5166.7,
1937,10/6/2020 10:00,16.237,11022.3,
1938,10/6/2020 11:00,16.713,15155.7,
1939,10/6/2020 12:00,17.189,22044.6,
1940,10/6/2020 13:00,17.665,33066.9,
1941,10/6/2020 14:00,17.855,23422.4,
1942,10/6/2020 15:00,17.665,30311.3,
1943,10/6/2020 16:00,17.475,14466.8,
1944,10/6/2020 17:00,16.903,4994.5,
1945,10/6/2020 18:00,16.237,1280.9,
1946,10/6/2020 19:00,15.951,0,
1947,10/6/2020 20:00,16.046,0,
1948,10/6/2020 21:00,16.141,0,
1949,10/6/2020 22:00,16.046,0,
1950,10/6/2020 23:00,16.046,0,
1951,10/7/2020 0:00,15.855,0,
1952,10/7/2020 1:00,15.76,0,
1953,10/7/2020 2:00,15.664,0,
1954,10/7/2020 3:00,15.569,0,
1955,10/7/2020 4:00,15.473,0,
1956,10/7/2020 5:00,15.378,0,
1957,10/7/2020 6:00,15.282,0,
1958,10/7/2020 7:00,15.187,0,
1959,10/7/2020 8:00,15.187,1291.7,
1960,10/7/2020 9:00,15.378,3961.1,
1961,10/7/2020 10:00,15.951,10677.8,
1962,10/7/2020 11:00,16.523,9644.5,
1963,10/7/2020 12:00,16.903,11022.3,
1964,10/7/2020 13:00,17.284,22044.6,
1965,10/7/2020 14:00,17.475,28933.5,
1966,10/7/2020 15:00,17.379,22044.6,
1967,10/7/2020 16:00,17.189,12400.1,
1968,10/7/2020 17:00,16.808,6200,
1969,10/7/2020 18:00,16.046,1237.9,
1970,10/7/2020 19:00,15.76,0,
1971,10/7/2020 20:00,15.855,0,
1972,10/7/2020 21:00,15.855,0,
1973,10/7/2020 22:00,15.855,0,
1974,10/7/2020 23:00,15.76,0,
1975,10/8/2020 0:00,15.569,0,
1976,10/8/2020 1:00,15.473,0,
1977,10/8/2020 2:00,15.378,0,
1978,10/8/2020 3:00,15.282,0,
1979,10/8/2020 4:00,15.187,0,
1980,10/8/2020 5:00,15.091,0,
1981,10/8/2020 6:00,14.996,0,
1982,10/8/2020 7:00,14.804,0,
1983,10/8/2020 8:00,14.9,1722.2,
1984,10/8/2020 9:00,15.091,4133.4,
1985,10/8/2020 10:00,15.664,9300.1,
1986,10/8/2020 11:00,15.76,11022.3,
1987,10/8/2020 12:00,16.332,16533.4,
1988,10/8/2020 13:00,17.094,23422.4,
1989,10/8/2020 14:00,17.284,18600.1,
1990,10/8/2020 15:00,16.713,15155.7,
1991,10/8/2020 16:00,16.141,7577.8,
1992,10/8/2020 17:00,16.427,7233.4,
1993,10/8/2020 18:00,15.664,1377.8,
1994,10/8/2020 19:00,15.378,0,
1995,10/8/2020 20:00,15.282,0,
1996,10/8/2020 21:00,15.187,0,
1997,10/8/2020 22:00,15.091,0,
1998,10/8/2020 23:00,14.996,0,
1999,10/9/2020 0:00,14.804,0,
2000,10/9/2020 1:00,14.804,0,
2001,10/9/2020 2:00,14.709,0,
2002,10/9/2020 3:00,14.613,0,
2003,10/9/2020 4:00,14.517,0,
2004,10/9/2020 5:00,14.421,0,
2005,10/9/2020 6:00,14.23,0,
2006,10/9/2020 7:00,14.134,0,
2007,10/9/2020 8:00,14.134,1270.1,
2008,10/9/2020 9:00,14.325,5166.7,
2009,10/9/2020 10:00,14.996,9644.5,
2010,10/9/2020 11:00,15.569,14466.8,
2011,10/9/2020 12:00,16.141,14466.8,
2012,10/9/2020 13:00,16.523,23422.4,
2013,10/9/2020 14:00,16.713,24800.2,
2014,10/9/2020 15:00,16.332,18600.1,
2015,10/9/2020 16:00,16.237,12400.1,
2016,10/9/2020 17:00,15.855,5511.1,
2017,10/9/2020 18:00,14.996,2583.4,
2018,10/9/2020 19:00,14.9,0,
2019,10/9/2020 20:00,14.804,0,
2020,10/9/2020 21:00,14.9,0,
2021,10/9/2020 22:00,14.804,0,
2022,10/9/2020 23:00,14.709,0,
2023,10/10/2020 0:00,14.613,0,
2024,10/10/2020 1:00,14.421,0,
2025,10/10/2020 2:00,14.421,0,
2026,10/10/2020 3:00,14.325,0,
2027,10/10/2020 4:00,14.23,0,
2028,10/10/2020 5:00,14.134,0,
2029,10/10/2020 6:00,14.038,0,
2030,10/10/2020 7:00,13.942,0,
2031,10/10/2020 8:00,13.942,387.5,
2032,10/10/2020 9:00,13.846,516.7,
2033,10/10/2020 10:00,13.846,914.9,
2034,10/10/2020 11:00,13.75,1334.7,
2035,10/10/2020 12:00,13.846,2497.2,
2036,10/10/2020 13:00,13.846,2755.6,
2037,10/10/2020 14:00,13.846,5166.7,
2038,10/10/2020 15:00,14.996,30311.3,
2039,10/10/2020 16:00,10.944,0,
2040,10/10/2020 17:00,11.819,172.2,Logged
