lake,date_time,temp_c,light_intensity_lux,depth
cedar,2021-10-28T09:00:00Z,6.064,3788.9,2.5m
cedar,2021-10-28T10:00:00Z,7.079,28933.5,2.5m
cedar,2021-10-28T11:00:00Z,7.882,39955.8,2.5m
cedar,2021-10-28T12:00:00Z,8.382,41333.6,2.5m
cedar,2021-10-28T13:00:00Z,8.68,34444.7,2.5m
cedar,2021-10-28T14:00:00Z,8.779,18600.1,2.5m
cedar,2021-10-28T15:00:00Z,9.275,7577.8,2.5m
cedar,2021-10-28T16:00:00Z,9.275,5166.7,2.5m
cedar,2021-10-28T17:00:00Z,9.077,1722.2,2.5m
cedar,2021-10-28T18:00:00Z,8.879,484.4,2.5m
cedar,2021-10-28T19:00:00Z,9.176,0,2.5m
cedar,2021-10-28T20:00:00Z,8.978,0,2.5m
cedar,2021-10-28T21:00:00Z,8.581,0,2.5m
cedar,2021-10-28T22:00:00Z,8.282,0,2.5m
cedar,2021-10-28T23:00:00Z,8.282,0,2.5m
cedar,2021-10-29T00:00:00Z,8.182,0,2.5m
cedar,2021-10-29T01:00:00Z,7.882,0,2.5m
cedar,2021-10-29T02:00:00Z,7.682,0,2.5m
cedar,2021-10-29T03:00:00Z,7.481,0,2.5m
cedar,2021-10-29T04:00:00Z,7.179,0,2.5m
cedar,2021-10-29T05:00:00Z,7.079,0,2.5m
cedar,2021-10-29T06:00:00Z,6.775,0,2.5m
cedar,2021-10-29T07:00:00Z,6.674,0,2.5m
cedar,2021-10-29T08:00:00Z,6.674,1162.5,2.5m
cedar,2021-10-29T09:00:00Z,6.775,3100,2.5m
cedar,2021-10-29T10:00:00Z,7.983,37200.2,2.5m
cedar,2021-10-29T11:00:00Z,8.282,41333.6,2.5m
cedar,2021-10-29T12:00:00Z,8.978,30311.3,2.5m
cedar,2021-10-29T13:00:00Z,9.176,30311.3,2.5m
cedar,2021-10-29T14:00:00Z,9.077,18600.1,2.5m
cedar,2021-10-29T15:00:00Z,9.176,14466.8,2.5m
cedar,2021-10-29T16:00:00Z,9.077,11711.2,2.5m
cedar,2021-10-29T17:00:00Z,9.176,4994.5,2.5m
cedar,2021-10-29T18:00:00Z,8.978,1173.3,2.5m
cedar,2021-10-29T19:00:00Z,8.779,0,2.5m
cedar,2021-10-29T20:00:00Z,8.879,0,2.5m
cedar,2021-10-29T21:00:00Z,8.581,0,2.5m
cedar,2021-10-29T22:00:00Z,8.382,0,2.5m
cedar,2021-10-29T23:00:00Z,8.182,0,2.5m
cedar,2021-10-30T00:00:00Z,7.983,0,2.5m
cedar,2021-10-30T01:00:00Z,7.983,0,2.5m
cedar,2021-10-30T02:00:00Z,7.983,0,2.5m
cedar,2021-10-30T03:00:00Z,7.983,0,2.5m
cedar,2021-10-30T04:00:00Z,8.082,0,2.5m
cedar,2021-10-30T05:00:00Z,7.882,0,2.5m
cedar,2021-10-30T06:00:00Z,7.782,0,2.5m
cedar,2021-10-30T07:00:00Z,7.782,0,2.5m
cedar,2021-10-30T08:00:00Z,7.582,344.4,2.5m
cedar,2021-10-30T09:00:00Z,7.582,4133.4,2.5m
cedar,2021-10-30T10:00:00Z,7.582,3100,2.5m
cedar,2021-10-30T11:00:00Z,8.182,22044.6,2.5m
cedar,2021-10-30T12:00:00Z,7.983,13777.9,2.5m
cedar,2021-10-30T13:00:00Z,8.182,11022.3,2.5m
cedar,2021-10-30T14:00:00Z,8.879,18600.1,2.5m
cedar,2021-10-30T15:00:00Z,8.879,10677.8,2.5m
cedar,2021-10-30T16:00:00Z,8.978,8611.2,2.5m
cedar,2021-10-30T17:00:00Z,8.581,2755.6,2.5m
cedar,2021-10-30T18:00:00Z,8.182,462.9,2.5m
cedar,2021-10-30T19:00:00Z,8.082,0,2.5m
cedar,2021-10-30T20:00:00Z,7.983,0,2.5m
cedar,2021-10-30T21:00:00Z,7.882,0,2.5m
cedar,2021-10-30T22:00:00Z,7.882,0,2.5m
cedar,2021-10-30T23:00:00Z,7.882,0,2.5m
