lake,date,temp_03.8,temp_04.6,temp_08.4,temp_13.4,temp_18.4,temp_23.3,temp_24.3,temp_sediment,do_mg_l,do_sat,light_3.8,cond_24.3,level_4.6
cliff,2019-07-23,21.198916666666666,19.273958333333333,9.899041666666667,6.421458333333334,5.211666666666667,4.782333333333333,4.3925,4.792,0.5473333333333333,5.2851480833333335,6476.308333333333,11.208333333333334,120.93816666666666
cliff,2019-07-24,21.246624999999998,19.607,10.030083333333334,6.4710833333333335,5.226583333333333,4.781083333333333,4.394583333333333,4.792,0.4851666666666667,4.684246708333333,6102.716666666666,10.916666666666668,120.99104166666666
cliff,2019-07-25,21.238541666666666,19.840958333333333,10.147666666666666,6.520833333333333,5.232083333333334,4.802333333333333,4.405,4.792,0.5892083333333333,5.694682708333334,4214.5375,11.583333333333334,120.81383333333333
cliff,2019-07-26,21.210916666666666,20.229583333333334,10.234416666666666,6.543041666666666,5.260958333333333,4.791083333333333,4.404583333333333,4.792,0.41970833333333335,4.054539,5536.716666666666,11.95,120.86729166666666
cliff,2019-07-27,21.238541666666666,20.301166666666667,10.329458333333333,6.594791666666667,5.269375,4.79525,4.407916666666667,4.792,0.3784166666666667,3.6565115833333333,4797.591666666666,11.9375,120.99395833333334
cliff,2019-07-28,21.445416666666667,20.416291666666666,10.431458333333333,6.641291666666667,5.2835,4.801083333333334,4.409583333333334,4.792,0.35170833333333335,3.398163,5222.7625,11.925,120.64791666666667
cliff,2019-07-29,21.660416666666666,20.606708333333334,10.538625,6.674041666666667,5.310333333333333,4.794416666666667,4.407916666666667,4.792,0.3117083333333333,3.010153625,5347.891666666666,11.883333333333333,120.30737500000001
cliff,2019-07-30,21.80375,20.849125,10.642416666666666,6.727833333333333,5.3306249999999995,4.810666666666666,4.404166666666667,4.797416666666667,0.3486666666666667,3.3692359583333333,5232.629166666667,11.766666666666667,120.23979166666666
cliff,2019-07-31,21.759999999999998,20.96025,10.769791666666666,6.779625,5.343541666666667,4.808583333333333,4.39875,4.818,0.257875,2.491882875,5823.3,11.925,120.298
cliff,2019-08-01,21.819791666666667,20.972041666666666,10.887958333333334,6.814333333333334,5.366041666666667,4.821916666666667,4.3966666666666665,4.818,0.2593333333333333,2.50796725,4935.275,11.9125,120.353
cliff,2019-08-02,21.736041666666665,20.94033333333333,10.993458333333333,6.857458333333334,5.374625,4.8265,4.3966666666666665,4.818,0.27470833333333333,2.6562215416666666,5882.958333333333,11.9875,120.40604166666667
cliff,2019-08-03,21.823708333333332,21.015791666666665,11.113333333333333,6.894333333333333,5.374625,4.830666666666667,4.403333333333333,4.818,0.296,2.8646947916666665,5451.954166666666,12.108333333333333,120.22516666666667
cliff,2019-08-04,22.03875,21.198666666666668,11.23625,6.944958333333333,5.4185,4.82775,4.4,4.818,0.17545833333333333,1.696634375,5769.041666666667,12.3875,120.17458333333333
cliff,2019-08-05,21.987000000000002,21.202666666666666,11.326375,6.976416666666667,5.437791666666667,4.866916666666667,4.40875,4.819083333333333,0.313125,3.0327825833333333,6151.604166666667,12.6,120.16529166666666
cliff,2019-08-06,21.899375,21.174875,11.417625,7.023833333333333,5.449541666666667,4.846916666666667,4.40875,4.818,0.19483333333333333,1.8855499166666667,3667.820833333333,12.666666666666666,120.002625
cliff,2019-08-07,21.803791666666665,21.023791666666668,11.54325,7.059583333333333,5.461291666666667,4.855666666666667,4.41125,4.838583333333333,0.14970833333333333,1.4486430833333332,5817.029166666666,12.666666666666666,119.858375
cliff,2019-08-08,21.628541666666667,20.853041666666666,11.648541666666667,7.110166666666666,5.494458333333333,4.844833333333334,4.4075,4.844,0.09383333333333332,0.90726775,6696.533333333334,12.916666666666666,119.69629166666667
cliff,2019-08-09,21.178875,20.61070833333333,11.731416666666666,7.149,5.513708333333334,4.853583333333333,4.41125,4.844,0.18670833333333334,1.8066414166666667,2914.7916666666665,13.1,119.54783333333333
cliff,2019-08-10,20.344791666666666,19.868708333333334,11.798083333333334,7.161625,5.522208333333333,4.859,4.408333333333333,4.844,0.09545833333333333,0.923350875,1454.9333333333334,13.533333333333333,119.74491666666667
cliff,2019-08-11,19.971833333333333,19.25825,11.854833333333334,7.188916666666667,5.5307916666666666,4.8598333333333334,4.408333333333333,4.844,0.09633333333333333,0.931775375,4321.283333333334,13.7,120.12779166666667
cliff,2019-08-12,19.940041666666666,19.230541666666667,11.933583333333333,7.217125,5.556333333333333,4.867333333333333,4.41375,4.844,0.14229166666666668,1.3778593333333333,6146.666666666667,13.766666666666666,120.1925
cliff,2019-08-13,20.059208333333334,19.282,12.04775,7.2612499999999995,5.555458333333333,4.867333333333334,4.413333333333333,4.844,0.10408333333333333,1.0071637083333334,5771.725,14.183333333333334,120.23883333333333
cliff,2019-08-14,20.313291666666668,19.523458333333334,12.150666666666666,7.297916666666667,5.584208333333334,4.879416666666667,4.42125,4.844,0.10941666666666666,1.0591975416666666,6767.395833333334,14.433333333333334,120.38029166666666
cliff,2019-08-15,20.650541666666665,19.813,12.2605,7.332458333333333,5.600333333333333,4.876916666666666,4.426666666666667,4.845041666666667,0.09954166666666667,0.963453125,5240.704166666666,14.5,120.32004166666667
cliff,2019-08-16,20.869166666666665,20.051041666666666,12.326041666666667,7.382916666666667,5.6237916666666665,4.908166666666666,4.4275,4.858583333333334,0.1415,1.370619875,6435.5,14.483333333333333,120.00233333333334
cliff,2019-08-17,20.988375,20.20191666666667,12.454166666666666,7.389291666666667,5.665416666666666,4.891916666666667,4.435,4.869,0.12904166666666667,1.2499825,5621.479166666667,14.433333333333334,119.69229166666666
cliff,2019-08-18,21.059791666666666,20.297083333333333,12.56175,7.464625,5.658083333333334,4.9065,4.4399999999999995,4.869,0.11933333333333333,1.1565874999999999,5553.3125,14.483333333333333,119.61466666666666
cliff,2019-08-19,20.9685,20.182125,12.688416666666667,7.480208333333334,5.675041666666667,4.91525,4.457083333333333,4.869,0.09979166666666667,0.9668624166666666,5252.808333333333,14.45,119.817
cliff,2019-08-20,20.8175,20.066833333333335,12.802083333333334,7.527333333333333,5.711416666666667,4.929,4.460833333333333,4.869,0.173625,1.6836458333333333,5969.9625,14.333333333333334,119.932625
cliff,2019-08-21,20.563166666666667,19.948,12.846416666666666,7.557541666666666,5.725416666666667,4.948083333333333,4.462916666666667,4.869,0.21366666666666667,2.077725958333333,4807.904166666666,14.45,119.876
