"Plot Title: gumboot_2m"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732847, SEN S/N: 20732847)","GDD, DDc (LGR S/N: 20732847)"
475,07/09/20 12:00:00 PM,20.650,20.998
476,07/09/20 01:00:00 PM,20.746,
477,07/09/20 02:00:00 PM,20.889,
478,07/09/20 03:00:00 PM,20.960,
479,07/09/20 04:00:00 PM,21.127,
480,07/09/20 05:00:00 PM,20.984,
481,07/09/20 06:00:00 PM,21.342,
482,07/09/20 07:00:00 PM,21.151,
483,07/09/20 08:00:00 PM,21.103,
484,07/09/20 09:00:00 PM,21.199,
485,07/09/20 10:00:00 PM,21.294,
486,07/09/20 11:00:00 PM,21.151,
487,07/10/20 12:00:00 AM,21.175,
488,07/10/20 01:00:00 AM,21.127,
489,07/10/20 02:00:00 AM,21.151,
490,07/10/20 03:00:00 AM,21.103,
491,07/10/20 04:00:00 AM,20.913,
492,07/10/20 05:00:00 AM,20.698,
493,07/10/20 06:00:00 AM,20.579,
494,07/10/20 07:00:00 AM,20.484,
495,07/10/20 08:00:00 AM,20.436,
496,07/10/20 09:00:00 AM,20.341,
497,07/10/20 10:00:00 AM,20.365,
498,07/10/20 11:00:00 AM,20.436,
499,07/10/20 12:00:00 PM,20.650,21.887
500,07/10/20 01:00:00 PM,20.722,
501,07/10/20 02:00:00 PM,20.817,
502,07/10/20 03:00:00 PM,20.913,
503,07/10/20 04:00:00 PM,21.032,
504,07/10/20 05:00:00 PM,21.223,
505,07/10/20 06:00:00 PM,21.437,
506,07/10/20 07:00:00 PM,21.390,
507,07/10/20 08:00:00 PM,21.390,
508,07/10/20 09:00:00 PM,21.294,
509,07/10/20 10:00:00 PM,21.294,
510,07/10/20 11:00:00 PM,21.366,
511,07/11/20 12:00:00 AM,21.294,
512,07/11/20 01:00:00 AM,21.318,
513,07/11/20 02:00:00 AM,21.294,
514,07/11/20 03:00:00 AM,21.223,
515,07/11/20 04:00:00 AM,21.103,
516,07/11/20 05:00:00 AM,21.056,
517,07/11/20 06:00:00 AM,20.960,
518,07/11/20 07:00:00 AM,20.865,
519,07/11/20 08:00:00 AM,20.865,
520,07/11/20 09:00:00 AM,20.770,
521,07/11/20 10:00:00 AM,20.865,
522,07/11/20 11:00:00 AM,21.032,
523,07/11/20 12:00:00 PM,20.984,23.194
524,07/11/20 01:00:00 PM,21.199,
525,07/11/20 02:00:00 PM,21.342,
526,07/11/20 03:00:00 PM,21.604,
527,07/11/20 04:00:00 PM,21.437,
528,07/11/20 05:00:00 PM,21.700,
529,07/11/20 06:00:00 PM,21.628,
530,07/11/20 07:00:00 PM,21.795,
531,07/11/20 08:00:00 PM,21.843,
532,07/11/20 09:00:00 PM,21.772,
533,07/11/20 10:00:00 PM,21.819,
534,07/11/20 11:00:00 PM,21.748,
535,07/12/20 12:00:00 AM,21.795,
536,07/12/20 01:00:00 AM,21.795,
537,07/12/20 02:00:00 AM,21.724,
538,07/12/20 03:00:00 AM,21.628,
539,07/12/20 04:00:00 AM,21.581,
540,07/12/20 05:00:00 AM,21.437,
541,07/12/20 06:00:00 AM,21.342,
542,07/12/20 07:00:00 AM,21.199,
543,07/12/20 08:00:00 AM,21.103,
544,07/12/20 09:00:00 AM,21.151,
545,07/12/20 10:00:00 AM,21.103,
546,07/12/20 11:00:00 AM,21.199,
547,07/12/20 12:00:00 PM,21.318,24.822
548,07/12/20 01:00:00 PM,21.461,
549,07/12/20 02:00:00 PM,21.485,
550,07/12/20 03:00:00 PM,21.724,
551,07/12/20 04:00:00 PM,22.082,
552,07/12/20 05:00:00 PM,21.843,
553,07/12/20 06:00:00 PM,22.106,
554,07/12/20 07:00:00 PM,22.106,
555,07/12/20 08:00:00 PM,22.011,
556,07/12/20 09:00:00 PM,22.154,
557,07/12/20 10:00:00 PM,22.034,
558,07/12/20 11:00:00 PM,22.011,
559,07/13/20 12:00:00 AM,21.963,
560,07/13/20 01:00:00 AM,22.034,
561,07/13/20 02:00:00 AM,22.058,
562,07/13/20 03:00:00 AM,22.011,
563,07/13/20 04:00:00 AM,21.963,
564,07/13/20 05:00:00 AM,21.819,
565,07/13/20 06:00:00 AM,21.700,
566,07/13/20 07:00:00 AM,21.628,
