"Plot Title: gumboot_light_pendant_2"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 21207363, SEN S/N: 21207363)","Intensity, Lux (LGR S/N: 21207363, SEN S/N: 21207363)","Coupler Detached (LGR S/N: 21207363)","Coupler Attached (LGR S/N: 21207363)","Host Connected (LGR S/N: 21207363)","Stopped (LGR S/N: 21207363)","End Of File (LGR S/N: 21207363)"
2565,02/27/22 12:06:41 PM,4.831,21.5,,,,,
2566,02/27/22 01:06:41 PM,4.831,183.0,,,,,
2567,02/27/22 02:06:41 PM,4.831,43.1,,,,,
2568,02/27/22 03:06:41 PM,4.831,43.1,,,,,
2569,02/27/22 04:06:41 PM,4.831,32.3,,,,,
2570,02/27/22 05:06:41 PM,4.831,21.5,,,,,
2571,02/27/22 06:06:41 PM,4.831,0.0,,,,,
2572,02/27/22 07:06:41 PM,4.831,0.0,,,,,
2573,02/27/22 08:06:41 PM,4.831,0.0,,,,,
2574,02/27/22 09:06:41 PM,4.831,0.0,,,,,
2575,02/27/22 10:06:41 PM,4.831,0.0,,,,,
2576,02/27/22 11:06:41 PM,4.831,0.0,,,,,
2577,02/28/22 12:06:41 AM,4.831,0.0,,,,,
2578,02/28/22 01:06:41 AM,4.831,0.0,,,,,
2579,02/28/22 02:06:41 AM,4.831,0.0,,,,,
2580,02/28/22 03:06:41 AM,4.831,0.0,,,,,
2581,02/28/22 04:06:41 AM,4.831,0.0,,,,,
2582,02/28/22 05:06:41 AM,4.831,0.0,,,,,
2583,02/28/22 06:06:41 AM,4.831,0.0,,,,,
2584,02/28/22 07:06:41 AM,4.831,0.0,,,,,
2585,02/28/22 08:06:41 AM,4.831,21.5,,,,,
2586,02/28/22 09:06:41 AM,4.831,96.9,,,,,
2587,02/28/22 10:06:41 AM,4.831,129.2,,,,,
2588,02/28/22 11:06:41 AM,4.934,150.7,,,,,
2589,02/28/22 12:06:41 PM,4.934,322.9,,,,,
2590,02/28/22 01:06:41 PM,4.934,387.5,,,,,
2591,02/28/22 02:06:41 PM,4.934,183.0,,,,,
2592,02/28/22 03:06:41 PM,4.934,53.8,,,,,
2593,02/28/22 04:06:41 PM,4.934,129.2,,,,,
2594,02/28/22 05:06:41 PM,4.831,0.0,,,,,
2595,02/28/22 06:06:41 PM,4.831,0.0,,,,,
2596,02/28/22 07:06:41 PM,4.831,0.0,,,,,
2597,02/28/22 08:06:41 PM,4.831,0.0,,,,,
2598,02/28/22 09:06:41 PM,4.831,0.0,,,,,
2599,02/28/22 10:06:41 PM,4.831,0.0,,,,,
2600,02/28/22 11:06:41 PM,4.831,0.0,,,,,
2601,03/01/22 12:06:41 AM,4.831,0.0,,,,,
2602,03/01/22 01:06:41 AM,4.831,0.0,,,,,
2603,03/01/22 02:06:41 AM,4.831,0.0,,,,,
2604,03/01/22 03:06:41 AM,4.831,0.0,,,,,
2605,03/01/22 04:06:41 AM,4.934,0.0,,,,,
2606,03/01/22 05:06:41 AM,4.934,0.0,,,,,
2607,03/01/22 06:06:41 AM,4.934,0.0,,,,,
2608,03/01/22 07:06:41 AM,4.934,0.0,,,,,
2609,03/01/22 08:06:41 AM,4.934,53.8,,,,,
2610,03/01/22 09:06:41 AM,4.934,204.5,,,,,
2611,03/01/22 10:06:41 AM,4.934,312.2,,,,,
2612,03/01/22 11:06:41 AM,4.934,398.3,,,,,
2613,03/01/22 12:06:41 PM,4.934,398.3,,,,,
2614,03/01/22 01:06:41 PM,4.934,387.5,,,,,
2615,03/01/22 02:06:41 PM,4.934,344.4,,,,,
2616,03/01/22 03:06:41 PM,4.934,258.3,,,,,
2617,03/01/22 04:06:41 PM,4.934,86.1,,,,,
2618,03/01/22 05:06:41 PM,4.934,43.1,,,,,
2619,03/01/22 06:06:41 PM,4.831,0.0,,,,,
2620,03/01/22 07:06:41 PM,4.831,0.0,,,,,
2621,03/01/22 08:06:41 PM,4.831,0.0,,,,,
2622,03/01/22 09:06:41 PM,4.831,0.0,,,,,
2623,03/01/22 10:06:41 PM,4.831,0.0,,,,,
2624,03/01/22 11:06:41 PM,4.831,0.0,,,,,
2625,03/02/22 12:06:41 AM,4.831,0.0,,,,,
2626,03/02/22 01:06:41 AM,4.831,0.0,,,,,
2627,03/02/22 02:06:41 AM,4.831,0.0,,,,,
2628,03/02/22 03:06:41 AM,4.831,0.0,,,,,
2629,03/02/22 04:06:41 AM,4.831,0.0,,,,,
2630,03/02/22 05:06:41 AM,4.831,0.0,,,,,
2631,03/02/22 06:06:41 AM,4.727,0.0,,,,,
2632,03/02/22 07:06:41 AM,4.727,0.0,,,,,
2633,03/02/22 08:06:41 AM,4.727,96.9,,,,,
2634,03/02/22 09:06:41 AM,4.727,204.5,,,,,
2635,03/02/22 10:06:41 AM,4.727,279.9,,,,,
2636,03/02/22 11:06:41 AM,4.727,290.6,,,,,
2637,03/02/22 12:06:41 PM,4.727,226.0,,,,,
2638,03/02/22 01:06:41 PM,4.727,398.3,,,,,
2639,03/02/22 02:06:41 PM,4.623,183.0,,,,,
2640,03/02/22 03:06:41 PM,4.519,215.3,,,,,
2641,03/02/22 04:06:41 PM,4.415,86.1,,,,,
2642,03/02/22 05:06:41 PM,4.311,32.3,,,,,
2643,03/02/22 06:06:41 PM,4.311,0.0,,,,,
2644,03/02/22 07:06:41 PM,4.311,0.0,,,,,
2645,03/02/22 08:06:41 PM,4.311,0.0,,,,,
2646,03/02/22 09:06:41 PM,4.415,0.0,,,,,
2647,03/02/22 10:06:41 PM,4.415,0.0,,,,,
2648,03/02/22 11:06:41 PM,4.415,0.0,,,,,
2649,03/03/22 12:06:41 AM,4.415,0.0,,,,,
2650,03/03/22 01:06:41 AM,4.415,0.0,,,,,
2651,03/03/22 02:06:41 AM,4.415,0.0,,,,,
2652,03/03/22 03:06:41 AM,4.415,0.0,,,,,
2653,03/03/22 04:06:41 AM,4.415,0.0,,,,,
2654,03/03/22 05:06:41 AM,4.519,0.0,,,,,
2655,03/03/22 06:06:41 AM,4.519,0.0,,,,,
2656,03/03/22 07:06:41 AM,4.519,0.0,,,,,
2657,03/03/22 08:06:41 AM,4.519,10.8,,,,,
2658,03/03/22 09:06:41 AM,4.623,21.5,,,,,
2659,03/03/22 10:06:41 AM,4.623,21.5,,,,,
2660,03/03/22 11:06:41 AM,4.623,53.8,,,,,
2661,03/03/22 12:06:41 PM,4.623,96.9,,,,,
2662,03/03/22 01:06:41 PM,4.623,32.3,,,,,
2663,03/03/22 02:06:41 PM,4.727,43.1,,,,,
2664,03/03/22 03:06:41 PM,4.727,32.3,,,,,
2665,03/03/22 04:06:41 PM,4.727,10.8,,,,,
2666,03/03/22 05:06:41 PM,4.727,0.0,,,,,
2667,03/03/22 06:06:41 PM,4.727,0.0,,,,,
2668,03/03/22 07:06:41 PM,4.727,0.0,,,,,
2669,03/03/22 08:06:41 PM,4.727,0.0,,,,,
2670,03/03/22 09:06:41 PM,4.727,0.0,,,,,
2671,03/03/22 10:06:41 PM,4.727,0.0,,,,,
2672,03/03/22 11:06:41 PM,4.727,0.0,,,,,
2673,03/04/22 12:06:41 AM,4.727,0.0,,,,,
2674,03/04/22 01:06:41 AM,4.727,0.0,,,,,
2675,03/04/22 02:06:41 AM,4.727,0.0,,,,,
2676,03/04/22 03:06:41 AM,4.727,0.0,,,,,
2677,03/04/22 04:06:41 AM,4.727,0.0,,,,,
2678,03/04/22 05:06:41 AM,4.727,0.0,,,,,
2679,03/04/22 06:06:41 AM,4.727,0.0,,,,,
2680,03/04/22 07:06:41 AM,4.727,0.0,,,,,
2681,03/04/22 08:06:41 AM,4.727,43.1,,,,,
2682,03/04/22 09:06:41 AM,4.727,107.6,,,,,
2683,03/04/22 10:06:41 AM,4.727,161.5,,,,,
2684,03/04/22 11:06:41 AM,4.727,215.3,,,,,
2685,03/04/22 12:06:41 PM,4.727,290.6,,,,,
2686,03/04/22 01:06:41 PM,4.727,344.4,,,,,
2687,03/04/22 02:06:41 PM,4.727,75.3,,,,,
2688,03/04/22 03:06:41 PM,4.727,32.3,,,,,
2689,03/04/22 04:06:41 PM,4.727,0.0,,,,,
2690,03/04/22 05:06:41 PM,4.727,0.0,,,,,
2691,03/04/22 06:06:41 PM,4.727,0.0,,,,,
2692,03/04/22 07:06:41 PM,4.727,0.0,,,,,
2693,03/04/22 08:06:41 PM,4.727,0.0,,,,,
2694,03/04/22 09:06:41 PM,4.727,0.0,,,,,
2695,03/04/22 10:06:41 PM,4.727,0.0,,,,,
2696,03/04/22 11:06:41 PM,4.727,0.0,,,,,
2697,03/05/22 12:06:41 AM,4.727,0.0,,,,,
2698,03/05/22 01:06:41 AM,4.727,0.0,,,,,
2699,03/05/22 02:06:41 AM,4.727,0.0,,,,,
2700,03/05/22 03:06:41 AM,4.727,0.0,,,,,
2701,03/05/22 04:06:41 AM,4.727,0.0,,,,,
2702,03/05/22 05:06:41 AM,4.727,0.0,,,,,
2703,03/05/22 06:06:41 AM,4.727,0.0,,,,,
2704,03/05/22 07:06:41 AM,4.727,0.0,,,,,
2705,03/05/22 08:06:41 AM,4.727,0.0,,,,,
2706,03/05/22 09:06:41 AM,4.727,0.0,,,,,
2707,03/05/22 10:06:41 AM,4.727,0.0,,,,,
2708,03/05/22 11:06:41 AM,4.727,10.8,,,,,
2709,03/05/22 12:06:41 PM,4.727,10.8,,,,,
2710,03/05/22 01:06:41 PM,4.727,32.3,,,,,
2711,03/05/22 02:06:41 PM,4.727,32.3,,,,,
2712,03/05/22 03:06:41 PM,4.727,0.0,,,,,
2713,03/05/22 04:06:41 PM,4.727,0.0,,,,,
2714,03/05/22 05:06:41 PM,4.727,0.0,,,,,
2715,03/05/22 06:06:41 PM,4.727,0.0,,,,,
2716,03/05/22 07:06:41 PM,4.727,0.0,,,,,
2717,03/05/22 08:06:41 PM,4.727,0.0,,,,,
2718,03/05/22 09:06:41 PM,4.727,0.0,,,,,
2719,03/05/22 10:06:41 PM,4.727,0.0,,,,,
2720,03/05/22 11:06:41 PM,4.727,0.0,,,,,
2721,03/06/22 12:06:41 AM,4.727,0.0,,,,,
2722,03/06/22 01:06:41 AM,4.727,0.0,,,,,
2723,03/06/22 02:06:41 AM,4.727,0.0,,,,,
2724,03/06/22 03:06:41 AM,4.727,0.0,,,,,
2725,03/06/22 04:06:41 AM,4.727,0.0,,,,,
2726,03/06/22 05:06:41 AM,4.727,0.0,,,,,
2727,03/06/22 06:06:41 AM,4.727,0.0,,,,,
2728,03/06/22 07:06:41 AM,4.831,0.0,,,,,
2729,03/06/22 08:06:41 AM,4.727,0.0,,,,,
2730,03/06/22 09:06:41 AM,4.727,21.5,,,,,
2731,03/06/22 10:06:41 AM,4.831,32.3,,,,,
2732,03/06/22 11:06:41 AM,4.831,43.1,,,,,
2733,03/06/22 12:06:41 PM,4.831,64.6,,,,,
2734,03/06/22 01:06:41 PM,4.831,75.3,,,,,
2735,03/06/22 02:06:41 PM,4.831,64.6,,,,,
2736,03/06/22 03:06:41 PM,4.727,53.8,,,,,
2737,03/06/22 04:06:41 PM,4.831,32.3,,,,,
2738,03/06/22 05:06:41 PM,4.831,0.0,,,,,
2739,03/06/22 06:06:41 PM,4.831,0.0,,,,,
2740,03/06/22 07:06:41 PM,4.831,0.0,,,,,
2741,03/06/22 08:06:41 PM,4.831,0.0,,,,,
2742,03/06/22 09:06:41 PM,4.831,0.0,,,,,
2743,03/06/22 10:06:41 PM,4.831,0.0,,,,,
2744,03/06/22 11:06:41 PM,4.831,0.0,,,,,
2745,03/07/22 12:06:41 AM,4.831,0.0,,,,,
2746,03/07/22 01:06:41 AM,4.831,0.0,,,,,
2747,03/07/22 02:06:41 AM,4.831,0.0,,,,,
2748,03/07/22 03:06:41 AM,4.831,0.0,,,,,
2749,03/07/22 04:06:41 AM,4.831,0.0,,,,,
2750,03/07/22 05:06:41 AM,4.831,0.0,,,,,
2751,03/07/22 06:06:41 AM,4.831,0.0,,,,,
2752,03/07/22 07:06:41 AM,4.831,0.0,,,,,
2753,03/07/22 08:06:41 AM,4.831,10.8,,,,,
2754,03/07/22 09:06:41 AM,4.831,43.1,,,,,
2755,03/07/22 10:06:41 AM,4.831,75.3,,,,,
2756,03/07/22 11:06:41 AM,4.831,96.9,,,,,
2757,03/07/22 12:06:41 PM,4.831,118.4,,,,,
2758,03/07/22 01:06:41 PM,4.831,129.2,,,,,
2759,03/07/22 02:06:41 PM,4.831,129.2,,,,,
2760,03/07/22 03:06:41 PM,4.831,96.9,,,,,
2761,03/07/22 04:06:41 PM,4.831,64.6,,,,,
2762,03/07/22 05:06:41 PM,4.831,0.0,,,,,
2763,03/07/22 06:06:41 PM,4.831,0.0,,,,,
2764,03/07/22 07:06:41 PM,4.831,0.0,,,,,
2765,03/07/22 08:06:41 PM,4.831,0.0,,,,,
2766,03/07/22 09:06:41 PM,4.831,0.0,,,,,
2767,03/07/22 10:06:41 PM,4.831,0.0,,,,,
2768,03/07/22 11:06:41 PM,4.831,0.0,,,,,
2769,03/08/22 12:06:41 AM,4.831,0.0,,,,,
2770,03/08/22 01:06:41 AM,4.831,0.0,,,,,
2771,03/08/22 02:06:41 AM,4.831,0.0,,,,,
2772,03/08/22 03:06:41 AM,4.831,0.0,,,,,
2773,03/08/22 04:06:41 AM,4.831,0.0,,,,,
2774,03/08/22 05:06:41 AM,4.831,0.0,,,,,
2775,03/08/22 06:06:41 AM,4.831,0.0,,,,,
2776,03/08/22 07:06:41 AM,4.831,0.0,,,,,
2777,03/08/22 08:06:41 AM,4.831,32.3,,,,,
2778,03/08/22 09:06:41 AM,4.727,86.1,,,,,
2779,03/08/22 10:06:41 AM,4.727,161.5,,,,,
2780,03/08/22 11:06:41 AM,4.831,193.8,,,,,
2781,03/08/22 12:06:41 PM,4.831,226.0,,,,,
2782,03/08/22 01:06:41 PM,4.831,226.0,,,,,
2783,03/08/22 02:06:41 PM,4.831,258.3,,,,,
2784,03/08/22 03:06:41 PM,4.831,204.5,,,,,
2785,03/08/22 04:06:41 PM,4.831,21.5,,,,,
2786,03/08/22 05:06:41 PM,4.831,0.0,,,,,
2787,03/08/22 06:06:41 PM,4.831,0.0,,,,,
2788,03/08/22 07:06:41 PM,4.727,0.0,,,,,
2789,03/08/22 08:06:41 PM,4.727,0.0,,,,,
2790,03/08/22 09:06:41 PM,4.727,0.0,,,,,
2791,03/08/22 10:06:41 PM,4.831,0.0,,,,,
2792,03/08/22 11:06:41 PM,4.727,0.0,,,,,
2793,03/09/22 12:06:41 AM,4.831,0.0,,,,,
2794,03/09/22 01:06:41 AM,4.831,0.0,,,,,
2795,03/09/22 02:06:41 AM,4.831,0.0,,,,,
2796,03/09/22 03:06:41 AM,4.831,0.0,,,,,
2797,03/09/22 04:06:41 AM,4.831,0.0,,,,,
2798,03/09/22 05:06:41 AM,4.831,0.0,,,,,
2799,03/09/22 06:06:41 AM,4.831,0.0,,,,,
2800,03/09/22 07:06:41 AM,4.831,0.0,,,,,
2801,03/09/22 08:06:41 AM,4.831,64.6,,,,,
2802,03/09/22 09:06:41 AM,4.831,161.5,,,,,
2803,03/09/22 10:06:41 AM,4.831,258.3,,,,,
2804,03/09/22 11:06:41 AM,4.831,226.0,,,,,
2805,03/09/22 12:06:41 PM,4.831,419.8,,,,,
2806,03/09/22 01:06:41 PM,4.727,96.9,,,,,
2807,03/09/22 02:06:41 PM,4.727,355.2,,,,,
2808,03/09/22 03:06:41 PM,4.831,269.1,,,,,
2809,03/09/22 04:06:41 PM,4.727,161.5,,,,,
2810,03/09/22 05:06:41 PM,4.727,0.0,,,,,
2811,03/09/22 06:06:41 PM,4.727,0.0,,,,,
2812,03/09/22 07:06:41 PM,4.727,0.0,,,,,
2813,03/09/22 08:06:41 PM,4.727,0.0,,,,,
2814,03/09/22 09:06:41 PM,4.727,0.0,,,,,
2815,03/09/22 10:06:41 PM,4.727,0.0,,,,,
2816,03/09/22 11:06:41 PM,4.727,0.0,,,,,
2817,03/10/22 12:06:41 AM,4.727,0.0,,,,,
2818,03/10/22 01:06:41 AM,4.727,0.0,,,,,
2819,03/10/22 02:06:41 AM,4.727,0.0,,,,,
2820,03/10/22 03:06:41 AM,4.831,0.0,,,,,
2821,03/10/22 04:06:41 AM,4.831,0.0,,,,,
2822,03/10/22 05:06:41 AM,4.831,0.0,,,,,
2823,03/10/22 06:06:41 AM,4.831,0.0,,,,,
2824,03/10/22 07:06:41 AM,4.831,21.5,,,,,
2825,03/10/22 08:06:41 AM,4.831,118.4,,,,,
2826,03/10/22 09:06:41 AM,4.831,226.0,,,,,
2827,03/10/22 10:06:41 AM,4.934,322.9,,,,,
2828,03/10/22 11:06:41 AM,4.831,387.5,,,,,
2829,03/10/22 12:06:41 PM,4.831,419.8,,,,,
2830,03/10/22 01:06:41 PM,4.934,409.0,,,,,
2831,03/10/22 02:06:41 PM,4.831,344.4,,,,,
2832,03/10/22 03:06:41 PM,4.831,258.3,,,,,
2833,03/10/22 04:06:41 PM,4.727,150.7,,,,,
2834,03/10/22 05:06:41 PM,4.727,0.0,,,,,
2835,03/10/22 06:06:41 PM,4.727,0.0,,,,,
2836,03/10/22 07:06:41 PM,4.727,0.0,,,,,
2837,03/10/22 08:06:41 PM,4.727,0.0,,,,,
2838,03/10/22 09:06:41 PM,4.831,0.0,,,,,
2839,03/10/22 10:06:41 PM,4.831,0.0,,,,,
2840,03/10/22 11:06:41 PM,4.831,0.0,,,,,
2841,03/11/22 12:06:41 AM,4.831,0.0,,,,,
2842,03/11/22 01:06:41 AM,4.831,0.0,,,,,
2843,03/11/22 02:06:41 AM,4.831,0.0,,,,,
2844,03/11/22 03:06:41 AM,4.831,0.0,,,,,
2845,03/11/22 04:06:41 AM,4.831,0.0,,,,,
2846,03/11/22 05:06:41 AM,4.831,0.0,,,,,
2847,03/11/22 06:06:41 AM,4.831,0.0,,,,,
2848,03/11/22 07:06:41 AM,4.831,21.5,,,,,
2849,03/11/22 08:06:41 AM,4.831,118.4,,,,,
2850,03/11/22 09:06:41 AM,4.831,193.8,,,,,
2851,03/11/22 10:06:41 AM,4.934,312.2,,,,,
2852,03/11/22 11:06:41 AM,4.934,398.3,,,,,
2853,03/11/22 12:06:41 PM,4.934,473.6,,,,,
2854,03/11/22 01:06:41 PM,4.934,484.4,,,,,
2855,03/11/22 02:06:41 PM,4.934,430.6,,,,,
2856,03/11/22 03:06:41 PM,4.934,344.4,,,,,
2857,03/11/22 04:06:41 PM,4.831,215.3,,,,,
2858,03/11/22 05:06:41 PM,4.831,10.8,,,,,
2859,03/11/22 06:06:41 PM,4.727,0.0,,,,,
2860,03/11/22 07:06:41 PM,4.727,0.0,,,,,
2861,03/11/22 08:06:41 PM,4.727,0.0,,,,,
2862,03/11/22 09:06:41 PM,4.727,0.0,,,,,
2863,03/11/22 10:06:41 PM,4.727,0.0,,,,,
2864,03/11/22 11:06:41 PM,4.831,0.0,,,,,
2865,03/12/22 12:06:41 AM,4.831,0.0,,,,,
2866,03/12/22 01:06:41 AM,4.831,0.0,,,,,
2867,03/12/22 02:06:41 AM,4.831,0.0,,,,,
2868,03/12/22 03:06:41 AM,4.831,0.0,,,,,
2869,03/12/22 04:06:41 AM,4.831,0.0,,,,,
2870,03/12/22 05:06:41 AM,4.831,0.0,,,,,
2871,03/12/22 06:06:41 AM,4.831,0.0,,,,,
2872,03/12/22 07:06:41 AM,4.831,32.3,,,,,
2873,03/12/22 08:06:41 AM,4.934,161.5,,,,,
2874,03/12/22 09:06:41 AM,4.934,312.2,,,,,
2875,03/12/22 10:06:41 AM,4.934,409.0,,,,,
2876,03/12/22 11:06:41 AM,4.934,484.4,,,,,
2877,03/12/22 12:06:41 PM,4.934,527.4,,,,,
2878,03/12/22 01:06:41 PM,4.934,419.8,,,,,
2879,03/12/22 02:06:41 PM,4.831,473.6,,,,,
2880,03/12/22 03:06:41 PM,4.727,301.4,,,,,
2881,03/12/22 04:06:41 PM,4.831,64.6,,,,,
2882,03/12/22 05:06:41 PM,4.727,10.8,,,,,
2883,03/12/22 06:06:41 PM,4.727,0.0,,,,,
2884,03/12/22 07:06:41 PM,4.727,0.0,,,,,
2885,03/12/22 08:06:41 PM,4.727,0.0,,,,,
2886,03/12/22 09:06:41 PM,4.727,0.0,,,,,
2887,03/12/22 10:06:41 PM,4.727,0.0,,,,,
2888,03/12/22 11:06:41 PM,4.831,0.0,,,,,
2889,03/13/22 12:06:41 AM,4.831,0.0,,,,,
2890,03/13/22 01:06:41 AM,4.831,0.0,,,,,
2891,03/13/22 02:06:41 AM,4.831,0.0,,,,,
2892,03/13/22 03:06:41 AM,4.831,0.0,,,,,
2893,03/13/22 04:06:41 AM,4.831,0.0,,,,,
2894,03/13/22 05:06:41 AM,4.831,0.0,,,,,
2895,03/13/22 06:06:41 AM,4.831,0.0,,,,,
2896,03/13/22 07:06:41 AM,4.831,0.0,,,,,
2897,03/13/22 08:06:41 AM,4.831,0.0,,,,,
2898,03/13/22 09:06:41 AM,4.831,0.0,,,,,
2899,03/13/22 10:06:41 AM,4.831,10.8,,,,,
2900,03/13/22 11:06:41 AM,4.831,10.8,,,,,
2901,03/13/22 12:06:41 PM,4.934,0.0,,,,,
2902,03/13/22 01:06:41 PM,4.934,0.0,,,,,
2903,03/13/22 02:06:41 PM,4.831,0.0,,,,,
2904,03/13/22 03:06:41 PM,4.831,0.0,,,,,
2905,03/13/22 04:06:41 PM,4.831,0.0,,,,,
2906,03/13/22 05:06:41 PM,4.831,0.0,,,,,
2907,03/13/22 06:06:41 PM,4.934,0.0,,,,,
2908,03/13/22 07:06:41 PM,4.831,0.0,,,,,
2909,03/13/22 08:06:41 PM,4.934,0.0,,,,,
2910,03/13/22 09:06:41 PM,4.831,0.0,,,,,
2911,03/13/22 10:06:41 PM,4.831,0.0,,,,,
2912,03/13/22 11:06:41 PM,4.831,0.0,,,,,
2913,03/14/22 12:06:41 AM,4.831,0.0,,,,,
2914,03/14/22 01:06:41 AM,4.831,0.0,,,,,
2915,03/14/22 02:06:41 AM,4.831,0.0,,,,,
2916,03/14/22 03:06:41 AM,4.831,0.0,,,,,
2917,03/14/22 04:06:41 AM,4.831,0.0,,,,,
2918,03/14/22 05:06:41 AM,4.831,0.0,,,,,
2919,03/14/22 06:06:41 AM,4.831,0.0,,,,,
2920,03/14/22 07:06:41 AM,4.831,0.0,,,,,
2921,03/14/22 08:06:41 AM,4.831,0.0,,,,,
2922,03/14/22 09:06:41 AM,4.831,0.0,,,,,
2923,03/14/22 10:06:41 AM,4.831,32.3,,,,,
2924,03/14/22 11:06:41 AM,4.831,43.1,,,,,
2925,03/14/22 12:06:41 PM,4.831,43.1,,,,,
2926,03/14/22 01:06:41 PM,4.831,129.2,,,,,
2927,03/14/22 02:06:41 PM,4.831,96.9,,,,,
2928,03/14/22 03:06:41 PM,4.831,75.3,,,,,
2929,03/14/22 04:06:41 PM,4.831,64.6,,,,,
2930,03/14/22 05:06:41 PM,4.934,21.5,,,,,
2931,03/14/22 06:06:41 PM,4.831,0.0,,,,,
2932,03/14/22 07:06:41 PM,4.831,0.0,,,,,
2933,03/14/22 08:06:41 PM,4.831,0.0,,,,,
2934,03/14/22 09:06:41 PM,4.831,0.0,,,,,
2935,03/14/22 10:06:41 PM,4.934,0.0,,,,,
2936,03/14/22 11:06:41 PM,4.934,0.0,,,,,
2937,03/15/22 12:06:41 AM,4.831,0.0,,,,,
2938,03/15/22 01:06:41 AM,4.934,0.0,,,,,
2939,03/15/22 02:06:41 AM,4.831,0.0,,,,,
2940,03/15/22 03:06:41 AM,4.831,0.0,,,,,
2941,03/15/22 04:06:41 AM,4.831,0.0,,,,,
2942,03/15/22 05:06:41 AM,4.934,0.0,,,,,
2943,03/15/22 06:06:41 AM,4.934,0.0,,,,,
2944,03/15/22 07:06:41 AM,4.831,0.0,,,,,
2945,03/15/22 08:06:41 AM,4.831,32.3,,,,,
2946,03/15/22 09:06:41 AM,4.831,64.6,,,,,
2947,03/15/22 10:06:41 AM,4.934,86.1,,,,,
2948,03/15/22 11:06:41 AM,4.934,75.3,,,,,
2949,03/15/22 12:06:41 PM,4.934,366.0,,,,,
2950,03/15/22 01:06:41 PM,4.934,549.0,,,,,
2951,03/15/22 02:06:41 PM,4.934,559.7,,,,,
2952,03/15/22 03:06:41 PM,4.934,139.9,,,,,
2953,03/15/22 04:06:41 PM,4.934,193.8,,,,,
2954,03/15/22 05:06:41 PM,4.934,53.8,,,,,
2955,03/15/22 06:06:41 PM,4.934,0.0,,,,,
2956,03/15/22 07:06:41 PM,4.934,0.0,,,,,
2957,03/15/22 08:06:41 PM,4.934,0.0,,,,,
2958,03/15/22 09:06:41 PM,4.934,0.0,,,,,
2959,03/15/22 10:06:41 PM,4.934,0.0,,,,,
2960,03/15/22 11:06:41 PM,4.831,0.0,,,,,
2961,03/16/22 12:06:41 AM,4.831,0.0,,,,,
2962,03/16/22 01:06:41 AM,4.831,0.0,,,,,
2963,03/16/22 02:06:41 AM,4.831,0.0,,,,,
2964,03/16/22 03:06:41 AM,4.831,0.0,,,,,
2965,03/16/22 04:06:41 AM,4.831,0.0,,,,,
2966,03/16/22 05:06:41 AM,4.831,0.0,,,,,
2967,03/16/22 06:06:41 AM,4.831,0.0,,,,,
2968,03/16/22 07:06:41 AM,4.831,53.8,,,,,
2969,03/16/22 08:06:41 AM,4.934,204.5,,,,,
2970,03/16/22 09:06:41 AM,4.934,344.4,,,,,
2971,03/16/22 10:06:41 AM,4.934,473.6,,,,,
2972,03/16/22 11:06:41 AM,4.934,570.5,,,,,
2973,03/16/22 12:06:41 PM,4.934,613.5,,,,,
2974,03/16/22 01:06:41 PM,4.934,592.0,,,,,
2975,03/16/22 02:06:41 PM,4.934,516.7,,,,,
2976,03/16/22 03:06:41 PM,4.831,387.5,,,,,
2977,03/16/22 04:06:41 PM,4.727,226.0,,,,,
2978,03/16/22 05:06:41 PM,4.727,21.5,,,,,
2979,03/16/22 06:06:41 PM,4.727,0.0,,,,,
2980,03/16/22 07:06:41 PM,4.727,0.0,,,,,
2981,03/16/22 08:06:41 PM,4.727,0.0,,,,,
2982,03/16/22 09:06:41 PM,4.831,0.0,,,,,
2983,03/16/22 10:06:41 PM,4.831,0.0,,,,,
2984,03/16/22 11:06:41 PM,4.831,0.0,,,,,
2985,03/17/22 12:06:41 AM,4.831,0.0,,,,,
2986,03/17/22 01:06:41 AM,4.831,0.0,,,,,
2987,03/17/22 02:06:41 AM,4.831,0.0,,,,,
2988,03/17/22 03:06:41 AM,4.727,0.0,,,,,
2989,03/17/22 04:06:41 AM,4.727,0.0,,,,,
2990,03/17/22 05:06:41 AM,4.831,0.0,,,,,
2991,03/17/22 06:06:41 AM,4.831,0.0,,,,,
2992,03/17/22 07:06:41 AM,4.831,32.3,,,,,
2993,03/17/22 08:06:41 AM,4.831,64.6,,,,,
2994,03/17/22 09:06:41 AM,4.831,107.6,,,,,
2995,03/17/22 10:06:41 AM,4.831,344.4,,,,,
2996,03/17/22 11:06:41 AM,4.831,387.5,,,,,
2997,03/17/22 12:06:41 PM,4.934,688.9,,,,,
2998,03/17/22 01:06:41 PM,4.934,516.7,,,,,
2999,03/17/22 02:06:41 PM,4.934,624.3,,,,,
3000,03/17/22 03:06:41 PM,4.934,161.5,,,,,
3001,03/17/22 04:06:41 PM,4.934,344.4,,,,,
3002,03/17/22 05:06:41 PM,4.934,21.5,,,,,
3003,03/17/22 06:06:41 PM,4.934,0.0,,,,,
3004,03/17/22 07:06:41 PM,4.934,0.0,,,,,
3005,03/17/22 08:06:41 PM,4.831,0.0,,,,,
3006,03/17/22 09:06:41 PM,4.831,0.0,,,,,
3007,03/17/22 10:06:41 PM,4.831,0.0,,,,,
3008,03/17/22 11:06:41 PM,4.831,0.0,,,,,
3009,03/18/22 12:06:41 AM,4.831,0.0,,,,,
