Plot Title: soapstone_sediment,,,,,,,
#,"Date Time, GMT-07:00","Temp, °C (LGR S/N: 20732845, SEN S/N: 20732845)",Coupler Detached (LGR S/N: 20732845),Coupler Attached (LGR S/N: 20732845),Host Connected (LGR S/N: 20732845),Stopped (LGR S/N: 20732845),End Of File (LGR S/N: 20732845)
1,7/17/2020 18:00,23.424,Logged,,,,
2,7/17/2020 19:00,23.448,,,,,
3,7/17/2020 20:00,23.376,,,,,
4,7/17/2020 21:00,23.304,,,,,
5,7/17/2020 22:00,23.28,,,,,
6,7/17/2020 23:00,23.256,,,,,
7,7/18/2020 0:00,23.184,,,,,
8,7/18/2020 1:00,23.136,,,,,
9,7/18/2020 2:00,23.16,,,,,
10,7/18/2020 3:00,22.992,,,,,
11,7/18/2020 4:00,22.824,,,,,
12,7/18/2020 5:00,22.633,,,,,
13,7/18/2020 6:00,22.465,,,,,
14,7/18/2020 7:00,22.298,,,,,
15,7/18/2020 8:00,22.106,,,,,
16,7/18/2020 9:00,22.082,,,,,
17,7/18/2020 10:00,22.585,,,,,
18,7/18/2020 11:00,22.824,,,,,
19,7/18/2020 12:00,23.016,,,,,
20,7/18/2020 13:00,23.088,,,,,
21,7/18/2020 14:00,23.16,,,,,
22,7/18/2020 15:00,23.448,,,,,
23,7/18/2020 16:00,23.713,,,,,
24,7/18/2020 17:00,23.737,,,,,
25,7/18/2020 18:00,23.737,,,,,
26,7/18/2020 19:00,23.785,,,,,
27,7/18/2020 20:00,23.713,,,,,
28,7/18/2020 21:00,23.665,,,,,
29,7/18/2020 22:00,23.593,,,,,
30,7/18/2020 23:00,23.593,,,,,
31,7/19/2020 0:00,23.521,,,,,
32,7/19/2020 1:00,23.472,,,,,
33,7/19/2020 2:00,23.352,,,,,
34,7/19/2020 3:00,23.232,,,,,
35,7/19/2020 4:00,23.064,,,,,
36,7/19/2020 5:00,22.872,,,,,
37,7/19/2020 6:00,22.681,,,,,
38,7/19/2020 7:00,22.537,,,,,
39,7/19/2020 8:00,22.417,,,,,
40,7/19/2020 9:00,22.345,,,,,
41,7/19/2020 10:00,22.824,,,,,
42,7/19/2020 11:00,23.04,,,,,
43,7/19/2020 12:00,23.28,,,,,
44,7/19/2020 13:00,23.328,,,,,
45,7/19/2020 14:00,23.424,,,,,
46,7/19/2020 15:00,23.713,,,,,
47,7/19/2020 16:00,23.978,,,,,
48,7/19/2020 17:00,24.05,,,,,
49,7/19/2020 18:00,24.05,,,,,
50,7/19/2020 19:00,23.978,,,,,
51,7/19/2020 20:00,23.954,,,,,
52,7/19/2020 21:00,23.857,,,,,
53,7/19/2020 22:00,23.857,,,,,
54,7/19/2020 23:00,23.809,,,,,
55,7/20/2020 0:00,23.761,,,,,
56,7/20/2020 1:00,23.713,,,,,
57,7/20/2020 2:00,23.569,,,,,
58,7/20/2020 3:00,23.497,,,,,
59,7/20/2020 4:00,23.328,,,,,
60,7/20/2020 5:00,23.112,,,,,
61,7/20/2020 6:00,22.896,,,,,
62,7/20/2020 7:00,22.753,,,,,
63,7/20/2020 8:00,22.561,,,,,
64,7/20/2020 9:00,22.489,,,,,
65,7/20/2020 10:00,23.016,,,,,
66,7/20/2020 11:00,23.208,,,,,
67,7/20/2020 12:00,23.4,,,,,
68,7/20/2020 13:00,23.521,,,,,
69,7/20/2020 14:00,23.641,,,,,
70,7/20/2020 15:00,23.93,,,,,
71,7/20/2020 16:00,24.243,,,,,
72,7/20/2020 17:00,24.315,,,,,
73,7/20/2020 18:00,24.388,,,,,
74,7/20/2020 19:00,24.243,,,,,
75,7/20/2020 20:00,24.195,,,,,
76,7/20/2020 21:00,24.146,,,,,
77,7/20/2020 22:00,24.122,,,,,
78,7/20/2020 23:00,24.098,,,,,
79,7/21/2020 0:00,24.05,,,,,
80,7/21/2020 1:00,23.978,,,,,
81,7/21/2020 2:00,23.809,,,,,
82,7/21/2020 3:00,23.665,,,,,
83,7/21/2020 4:00,23.472,,,,,
84,7/21/2020 5:00,23.232,,,,,
85,7/21/2020 6:00,23.04,,,,,
86,7/21/2020 7:00,22.872,,,,,
87,7/21/2020 8:00,22.681,,,,,
88,7/21/2020 9:00,22.585,,,,,
89,7/21/2020 10:00,23.064,,,,,
90,7/21/2020 11:00,23.328,,,,,
91,7/21/2020 12:00,23.593,,,,,
92,7/21/2020 13:00,23.593,,,,,
93,7/21/2020 14:00,23.713,,,,,
94,7/21/2020 15:00,24.002,,,,,
95,7/21/2020 16:00,24.195,,,,,
96,7/21/2020 17:00,24.243,,,,,
97,7/21/2020 18:00,24.243,,,,,
98,7/21/2020 19:00,24.219,,,,,
99,7/21/2020 20:00,24.171,,,,,
100,7/21/2020 21:00,24.122,,,,,
101,7/21/2020 22:00,24.074,,,,,
102,7/21/2020 23:00,24.05,,,,,
103,7/22/2020 0:00,24.074,,,,,
104,7/22/2020 1:00,23.978,,,,,
105,7/22/2020 2:00,23.954,,,,,
106,7/22/2020 3:00,23.785,,,,,
107,7/22/2020 4:00,23.617,,,,,
108,7/22/2020 5:00,23.424,,,,,
109,7/22/2020 6:00,23.256,,,,,
110,7/22/2020 7:00,23.112,,,,,
111,7/22/2020 8:00,22.992,,,,,
112,7/22/2020 9:00,22.944,,,,,
113,7/22/2020 10:00,23.232,,,,,
114,7/22/2020 11:00,23.497,,,,,
115,7/22/2020 12:00,23.713,,,,,
116,7/22/2020 13:00,23.857,,,,,
117,7/22/2020 14:00,24.002,,,,,
118,7/22/2020 15:00,24.243,,,,,
119,7/22/2020 16:00,24.363,,,,,
120,7/22/2020 17:00,24.508,,,,,
121,7/22/2020 18:00,24.412,,,,,
122,7/22/2020 19:00,24.436,,,,,
123,7/22/2020 20:00,24.412,,,,,
124,7/22/2020 21:00,24.363,,,,,
125,7/22/2020 22:00,24.171,,,,,
126,7/22/2020 23:00,24.098,,,,,
127,7/23/2020 0:00,23.881,,,,,
128,7/23/2020 1:00,23.713,,,,,
129,7/23/2020 2:00,23.448,,,,,
130,7/23/2020 3:00,23.232,,,,,
131,7/23/2020 4:00,22.968,,,,,
132,7/23/2020 5:00,22.753,,,,,
133,7/23/2020 6:00,22.561,,,,,
134,7/23/2020 7:00,22.345,,,,,
135,7/23/2020 8:00,22.226,,,,,
136,7/23/2020 9:00,22.106,,,,,
137,7/23/2020 10:00,22.537,,,,,
138,7/23/2020 11:00,22.776,,,,,
139,7/23/2020 12:00,22.681,,,,,
140,7/23/2020 13:00,22.705,,,,,
141,7/23/2020 14:00,22.872,,,,,
142,7/23/2020 15:00,22.896,,,,,
143,7/23/2020 16:00,23.16,,,,,
144,7/23/2020 17:00,23.184,,,,,
145,7/23/2020 18:00,23.184,,,,,
146,7/23/2020 19:00,23.232,,,,,
147,7/23/2020 20:00,23.16,,,,,
148,7/23/2020 21:00,23.112,,,,,
149,7/23/2020 22:00,23.088,,,,,
150,7/23/2020 23:00,22.896,,,,,
151,7/24/2020 0:00,22.657,,,,,
152,7/24/2020 1:00,22.489,,,,,
153,7/24/2020 2:00,22.25,,,,,
154,7/24/2020 3:00,22.011,,,,,
155,7/24/2020 4:00,21.772,,,,,
156,7/24/2020 5:00,21.509,,,,,
157,7/24/2020 6:00,21.318,,,,,
158,7/24/2020 7:00,21.103,,,,,
159,7/24/2020 8:00,20.96,,,,,
160,7/24/2020 9:00,20.841,,,,,
161,7/24/2020 10:00,21.294,,,,,
162,7/24/2020 11:00,21.557,,,,,
163,7/24/2020 12:00,21.819,,,,,
164,7/24/2020 13:00,21.915,,,,,
165,7/24/2020 14:00,21.987,,,,,
166,7/24/2020 15:00,22.25,,,,,
167,7/24/2020 16:00,22.561,,,,,
168,7/24/2020 17:00,22.633,,,,,
169,7/24/2020 18:00,22.729,,,,,
170,7/24/2020 19:00,22.705,,,,,
171,7/24/2020 20:00,22.681,,,,,
172,7/24/2020 21:00,22.729,,,,,
173,7/24/2020 22:00,22.609,,,,,
174,7/24/2020 23:00,22.609,,,,,
175,7/25/2020 0:00,22.657,,,,,
176,7/25/2020 1:00,22.489,,,,,
177,7/25/2020 2:00,22.321,,,,,
178,7/25/2020 3:00,22.154,,,,,
179,7/25/2020 4:00,21.939,,,,,
180,7/25/2020 5:00,21.7,,,,,
181,7/25/2020 6:00,21.533,,,,,
182,7/25/2020 7:00,21.318,,,,,
183,7/25/2020 8:00,21.175,,,,,
184,7/25/2020 9:00,21.079,,,,,
185,7/25/2020 10:00,21.581,,,,,
186,7/25/2020 11:00,21.819,,,,,
187,7/25/2020 12:00,22.082,,,,,
188,7/25/2020 13:00,22.178,,,,,
189,7/25/2020 14:00,22.298,,,,,
190,7/25/2020 15:00,22.657,,,,,
191,7/25/2020 16:00,22.968,,,,,
192,7/25/2020 17:00,22.992,,,,,
193,7/25/2020 18:00,23.04,,,,,
194,7/25/2020 19:00,23.088,,,,,
195,7/25/2020 20:00,23.016,,,,,
196,7/25/2020 21:00,23.04,,,,,
197,7/25/2020 22:00,22.992,,,,,
198,7/25/2020 23:00,22.968,,,,,
199,7/26/2020 0:00,22.968,,,,,
200,7/26/2020 1:00,22.824,,,,,
201,7/26/2020 2:00,22.657,,,,,
202,7/26/2020 3:00,22.465,,,,,
203,7/26/2020 4:00,22.25,,,,,
204,7/26/2020 5:00,22.034,,,,,
205,7/26/2020 6:00,21.819,,,,,
206,7/26/2020 7:00,21.628,,,,,
207,7/26/2020 8:00,21.437,,,,,
208,7/26/2020 9:00,21.366,,,,,
209,7/26/2020 10:00,21.819,,,,,
210,7/26/2020 11:00,22.106,,,,,
211,7/26/2020 12:00,22.321,,,,,
212,7/26/2020 13:00,22.513,,,,,
213,7/26/2020 14:00,22.609,,,,,
214,7/26/2020 15:00,22.896,,,,,
215,7/26/2020 16:00,23.184,,,,,
216,7/26/2020 17:00,23.376,,,,,
217,7/26/2020 18:00,23.304,,,,,
218,7/26/2020 19:00,23.4,,,,,
219,7/26/2020 20:00,23.328,,,,,
220,7/26/2020 21:00,23.4,,,,,
221,7/26/2020 22:00,23.304,,,,,
222,7/26/2020 23:00,23.256,,,,,
223,7/27/2020 0:00,23.184,,,,,
224,7/27/2020 1:00,23.136,,,,,
225,7/27/2020 2:00,22.968,,,,,
226,7/27/2020 3:00,22.8,,,,,
227,7/27/2020 4:00,22.657,,,,,
228,7/27/2020 5:00,22.489,,,,,
229,7/27/2020 6:00,22.274,,,,,
230,7/27/2020 7:00,22.178,,,,,
231,7/27/2020 8:00,22.058,,,,,
232,7/27/2020 9:00,22.106,,,,,
233,7/27/2020 10:00,22.345,,,,,
234,7/27/2020 11:00,22.513,,,,,
235,7/27/2020 12:00,22.824,,,,,
236,7/27/2020 13:00,22.92,,,,,
237,7/27/2020 14:00,23.088,,,,,
238,7/27/2020 15:00,23.112,,,,,
239,7/27/2020 16:00,23.184,,,,,
240,7/27/2020 17:00,23.208,,,,,
241,7/27/2020 18:00,23.184,,,,,
242,7/27/2020 19:00,23.064,,,,,
243,7/27/2020 20:00,23.064,,,,,
244,7/27/2020 21:00,22.992,,,,,
245,7/27/2020 22:00,22.896,,,,,
246,7/27/2020 23:00,22.609,,,,,
247,7/28/2020 0:00,22.489,,,,,
248,7/28/2020 1:00,22.369,,,,,
249,7/28/2020 2:00,22.082,,,,,
250,7/28/2020 3:00,21.843,,,,,
251,7/28/2020 4:00,21.604,,,,,
252,7/28/2020 5:00,21.39,,,,,
253,7/28/2020 6:00,21.175,,,,,
254,7/28/2020 7:00,21.032,,,,,
255,7/28/2020 8:00,20.817,,,,,
256,7/28/2020 9:00,20.793,,,,,
257,7/28/2020 10:00,21.294,,,,,
258,7/28/2020 11:00,21.557,,,,,
259,7/28/2020 12:00,21.772,,,,,
260,7/28/2020 13:00,21.867,,,,,
261,7/28/2020 14:00,22.034,,,,,
262,7/28/2020 15:00,22.369,,,,,
263,7/28/2020 16:00,22.537,,,,,
264,7/28/2020 17:00,22.705,,,,,
265,7/28/2020 18:00,22.753,,,,,
266,7/28/2020 19:00,22.824,,,,,
267,7/28/2020 20:00,22.776,,,,,
268,7/28/2020 21:00,22.824,,,,,
269,7/28/2020 22:00,22.776,,,,,
270,7/28/2020 23:00,22.681,,,,,
271,7/29/2020 0:00,22.729,,,,,
272,7/29/2020 1:00,22.609,,,,,
273,7/29/2020 2:00,22.417,,,,,
274,7/29/2020 3:00,22.25,,,,,
275,7/29/2020 4:00,21.987,,,,,
276,7/29/2020 5:00,21.795,,,,,
277,7/29/2020 6:00,21.557,,,,,
278,7/29/2020 7:00,21.461,,,,,
279,7/29/2020 8:00,21.27,,,,,
280,7/29/2020 9:00,21.175,,,,,
281,7/29/2020 10:00,21.724,,,,,
282,7/29/2020 11:00,21.867,,,,,
283,7/29/2020 12:00,22.25,,,,,
284,7/29/2020 13:00,22.298,,,,,
285,7/29/2020 14:00,22.441,,,,,
286,7/29/2020 15:00,22.753,,,,,
287,7/29/2020 16:00,23.04,,,,,
288,7/29/2020 17:00,23.184,,,,,
289,7/29/2020 18:00,23.232,,,,,
290,7/29/2020 19:00,23.256,,,,,
291,7/29/2020 20:00,23.208,,,,,
292,7/29/2020 21:00,23.208,,,,,
293,7/29/2020 22:00,23.16,,,,,
294,7/29/2020 23:00,23.016,,,,,
295,7/30/2020 0:00,22.824,,,,,
296,7/30/2020 1:00,22.537,,,,,
297,7/30/2020 2:00,22.321,,,,,
298,7/30/2020 3:00,21.987,,,,,
299,7/30/2020 4:00,21.724,,,,,
300,7/30/2020 5:00,21.509,,,,,
301,7/30/2020 6:00,21.27,,,,,
302,7/30/2020 7:00,21.032,,,,,
303,7/30/2020 8:00,20.841,,,,,
304,7/30/2020 9:00,20.627,,,,,
305,7/30/2020 10:00,21.175,,,,,
306,7/30/2020 11:00,21.294,,,,,
307,7/30/2020 12:00,21.652,,,,,
308,7/30/2020 13:00,21.652,,,,,
309,7/30/2020 14:00,21.915,,,,,
310,7/30/2020 15:00,22.298,,,,,
311,7/30/2020 16:00,22.657,,,,,
312,7/30/2020 17:00,22.705,,,,,
313,7/30/2020 18:00,22.776,,,,,
314,7/30/2020 19:00,22.776,,,,,
315,7/30/2020 20:00,22.896,,,,,
316,7/30/2020 21:00,22.729,,,,,
317,7/30/2020 22:00,22.753,,,,,
318,7/30/2020 23:00,22.537,,,,,
319,7/31/2020 0:00,22.345,,,,,
320,7/31/2020 1:00,22.106,,,,,
321,7/31/2020 2:00,21.867,,,,,
322,7/31/2020 3:00,21.628,,,,,
323,7/31/2020 4:00,21.366,,,,,
324,7/31/2020 5:00,21.079,,,,,
325,7/31/2020 6:00,20.865,,,,,
326,7/31/2020 7:00,20.603,,,,,
327,7/31/2020 8:00,20.388,,,,,
328,7/31/2020 9:00,20.246,,,,,
329,7/31/2020 10:00,20.77,,,,,
330,7/31/2020 11:00,20.984,,,,,
331,7/31/2020 12:00,21.246,,,,,
332,7/31/2020 13:00,21.39,,,,,
333,7/31/2020 14:00,21.461,,,,,
334,7/31/2020 15:00,21.819,,,,,
335,7/31/2020 16:00,22.13,,,,,
336,7/31/2020 17:00,22.274,,,,,
337,7/31/2020 18:00,22.321,,,,,
338,7/31/2020 19:00,22.369,,,,,
339,7/31/2020 20:00,22.345,,,,,
340,7/31/2020 21:00,22.345,,,,,
341,7/31/2020 22:00,22.298,,,,,
342,7/31/2020 23:00,22.25,,,,,
343,8/1/2020 0:00,22.011,,,,,
344,8/1/2020 1:00,21.795,,,,,
345,8/1/2020 2:00,21.557,,,,,
346,8/1/2020 3:00,21.318,,,,,
347,8/1/2020 4:00,21.079,,,,,
348,8/1/2020 5:00,20.841,,,,,
349,8/1/2020 6:00,20.603,,,,,
350,8/1/2020 7:00,20.412,,,,,
351,8/1/2020 8:00,20.246,,,,,
352,8/1/2020 9:00,20.126,,,,,
353,8/1/2020 10:00,20.555,,,,,
354,8/1/2020 11:00,20.889,,,,,
355,8/1/2020 12:00,21.151,,,,,
356,8/1/2020 13:00,21.199,,,,,
357,8/1/2020 14:00,21.39,,,,,
358,8/1/2020 15:00,21.724,,,,,
359,8/1/2020 16:00,22.13,,,,,
360,8/1/2020 17:00,22.202,,,,,
361,8/1/2020 18:00,22.298,,,,,
362,8/1/2020 19:00,22.274,,,,,
363,8/1/2020 20:00,22.417,,,,,
364,8/1/2020 21:00,22.274,,,,,
365,8/1/2020 22:00,22.25,,,,,
366,8/1/2020 23:00,22.274,,,,,
367,8/2/2020 0:00,22.154,,,,,
368,8/2/2020 1:00,21.963,,,,,
369,8/2/2020 2:00,21.724,,,,,
370,8/2/2020 3:00,21.485,,,,,
371,8/2/2020 4:00,21.246,,,,,
372,8/2/2020 5:00,21.056,,,,,
373,8/2/2020 6:00,20.841,,,,,
374,8/2/2020 7:00,20.555,,,,,
375,8/2/2020 8:00,20.388,,,,,
376,8/2/2020 9:00,20.246,,,,,
377,8/2/2020 10:00,20.698,,,,,
378,8/2/2020 11:00,21.008,,,,,
379,8/2/2020 12:00,21.366,,,,,
380,8/2/2020 13:00,21.413,,,,,
381,8/2/2020 14:00,21.581,,,,,
382,8/2/2020 15:00,22.011,,,,,
383,8/2/2020 16:00,22.321,,,,,
384,8/2/2020 17:00,22.441,,,,,
385,8/2/2020 18:00,22.513,,,,,
386,8/2/2020 19:00,22.537,,,,,
387,8/2/2020 20:00,22.537,,,,,
388,8/2/2020 21:00,22.465,,,,,
389,8/2/2020 22:00,22.465,,,,,
390,8/2/2020 23:00,22.489,,,,,
391,8/3/2020 0:00,22.25,,,,,
392,8/3/2020 1:00,22.034,,,,,
393,8/3/2020 2:00,21.819,,,,,
394,8/3/2020 3:00,21.533,,,,,
395,8/3/2020 4:00,21.294,,,,,
396,8/3/2020 5:00,21.032,,,,,
397,8/3/2020 6:00,20.77,,,,,
398,8/3/2020 7:00,20.531,,,,,
399,8/3/2020 8:00,20.412,,,,,
400,8/3/2020 9:00,20.222,,,,,
401,8/3/2020 10:00,20.77,,,,,
402,8/3/2020 11:00,20.96,,,,,
403,8/3/2020 12:00,21.246,,,,,
404,8/3/2020 13:00,21.413,,,,,
405,8/3/2020 14:00,21.581,,,,,
406,8/3/2020 15:00,21.963,,,,,
407,8/3/2020 16:00,22.345,,,,,
408,8/3/2020 17:00,22.513,,,,,
409,8/3/2020 18:00,22.657,,,,,
410,8/3/2020 19:00,22.776,,,,,
411,8/3/2020 20:00,22.537,,,,,
412,8/3/2020 21:00,22.537,,,,,
413,8/3/2020 22:00,22.489,,,,,
414,8/3/2020 23:00,22.513,,,,,
415,8/4/2020 0:00,22.298,,,,,
416,8/4/2020 1:00,22.082,,,,,
417,8/4/2020 2:00,21.843,,,,,
418,8/4/2020 3:00,21.581,,,,,
419,8/4/2020 4:00,21.318,,,,,
420,8/4/2020 5:00,21.079,,,,,
421,8/4/2020 6:00,20.817,,,,,
422,8/4/2020 7:00,20.603,,,,,
423,8/4/2020 8:00,20.531,,,,,
424,8/4/2020 9:00,20.341,,,,,
425,8/4/2020 10:00,20.913,,,,,
426,8/4/2020 11:00,21.175,,,,,
427,8/4/2020 12:00,21.485,,,,,
428,8/4/2020 13:00,21.557,,,,,
429,8/4/2020 14:00,21.772,,,,,
430,8/4/2020 15:00,22.106,,,,,
431,8/4/2020 16:00,22.489,,,,,
432,8/4/2020 17:00,22.609,,,,,
433,8/4/2020 18:00,22.705,,,,,
434,8/4/2020 19:00,22.753,,,,,
435,8/4/2020 20:00,22.729,,,,,
436,8/4/2020 21:00,22.681,,,,,
437,8/4/2020 22:00,22.609,,,,,
438,8/4/2020 23:00,22.561,,,,,
439,8/5/2020 0:00,22.489,,,,,
440,8/5/2020 1:00,22.274,,,,,
441,8/5/2020 2:00,22.058,,,,,
442,8/5/2020 3:00,21.867,,,,,
443,8/5/2020 4:00,21.652,,,,,
444,8/5/2020 5:00,21.39,,,,,
445,8/5/2020 6:00,21.199,,,,,
446,8/5/2020 7:00,20.936,,,,,
447,8/5/2020 8:00,20.841,,,,,
448,8/5/2020 9:00,20.722,,,,,
449,8/5/2020 10:00,21.318,,,,,
450,8/5/2020 11:00,21.557,,,,,
451,8/5/2020 12:00,21.772,,,,,
452,8/5/2020 13:00,21.867,,,,,
453,8/5/2020 14:00,22.058,,,,,
454,8/5/2020 15:00,22.441,,,,,
455,8/5/2020 16:00,22.681,,,,,
456,8/5/2020 17:00,22.776,,,,,
457,8/5/2020 18:00,22.968,,,,,
458,8/5/2020 19:00,23.016,,,,,
459,8/5/2020 20:00,22.824,,,,,
460,8/5/2020 21:00,22.8,,,,,
461,8/5/2020 22:00,22.729,,,,,
462,8/5/2020 23:00,22.657,,,,,
463,8/6/2020 0:00,22.441,,,,,
464,8/6/2020 1:00,22.202,,,,,
465,8/6/2020 2:00,21.939,,,,,
466,8/6/2020 3:00,21.724,,,,,
467,8/6/2020 4:00,21.461,,,,,
468,8/6/2020 5:00,21.175,,,,,
469,8/6/2020 6:00,20.96,,,,,
470,8/6/2020 7:00,20.698,,,,,
471,8/6/2020 8:00,20.531,,,,,
472,8/6/2020 9:00,20.388,,,,,
473,8/6/2020 10:00,20.865,,,,,
474,8/6/2020 11:00,21.056,,,,,
475,8/6/2020 12:00,21.151,,,,,
476,8/6/2020 13:00,21.366,,,,,
477,8/6/2020 14:00,21.461,,,,,
478,8/6/2020 15:00,21.604,,,,,
479,8/6/2020 16:00,21.604,,,,,
480,8/6/2020 17:00,21.628,,,,,
481,8/6/2020 18:00,21.676,,,,,
482,8/6/2020 19:00,21.676,,,,,
483,8/6/2020 20:00,21.652,,,,,
484,8/6/2020 21:00,21.581,,,,,
485,8/6/2020 22:00,21.485,,,,,
486,8/6/2020 23:00,21.27,,,,,
487,8/7/2020 0:00,21.056,,,,,
488,8/7/2020 1:00,20.817,,,,,
489,8/7/2020 2:00,20.579,,,,,
490,8/7/2020 3:00,20.317,,,,,
491,8/7/2020 4:00,20.103,,,,,
492,8/7/2020 5:00,19.888,,,,,
493,8/7/2020 6:00,19.603,,,,,
494,8/7/2020 7:00,19.389,,,,,
495,8/7/2020 8:00,19.199,,,,,
496,8/7/2020 9:00,19.032,,,,,
497,8/7/2020 10:00,19.603,,,,,
498,8/7/2020 11:00,19.793,,,,,
499,8/7/2020 12:00,20.174,,,,,
500,8/7/2020 13:00,20.246,,,,,
501,8/7/2020 14:00,20.46,,,,,
502,8/7/2020 15:00,20.793,,,,,
503,8/7/2020 16:00,21.175,,,,,
504,8/7/2020 17:00,21.318,,,,,
505,8/7/2020 18:00,21.39,,,,,
506,8/7/2020 19:00,21.413,,,,,
507,8/7/2020 20:00,21.413,,,,,
508,8/7/2020 21:00,21.39,,,,,
509,8/7/2020 22:00,21.39,,,,,
510,8/7/2020 23:00,21.39,,,,,
511,8/8/2020 0:00,21.223,,,,,
512,8/8/2020 1:00,20.936,,,,,
513,8/8/2020 2:00,20.722,,,,,
514,8/8/2020 3:00,20.412,,,,,
515,8/8/2020 4:00,20.198,,,,,
516,8/8/2020 5:00,19.888,,,,,
517,8/8/2020 6:00,19.651,,,,,
518,8/8/2020 7:00,19.436,,,,,
519,8/8/2020 8:00,19.246,,,,,
520,8/8/2020 9:00,19.103,,,,,
521,8/8/2020 10:00,19.722,,,,,
522,8/8/2020 11:00,19.888,,,,,
523,8/8/2020 12:00,20.246,,,,,
524,8/8/2020 13:00,20.341,,,,,
525,8/8/2020 14:00,20.484,,,,,
526,8/8/2020 15:00,20.817,,,,,
527,8/8/2020 16:00,21.223,,,,,
528,8/8/2020 17:00,21.39,,,,,
529,8/8/2020 18:00,21.437,,,,,
530,8/8/2020 19:00,21.509,,,,,
531,8/8/2020 20:00,21.461,,,,,
532,8/8/2020 21:00,21.461,,,,,
533,8/8/2020 22:00,21.461,,,,,
534,8/8/2020 23:00,21.437,,,,,
535,8/9/2020 0:00,21.39,,,,,
536,8/9/2020 1:00,21.27,,,,,
537,8/9/2020 2:00,21.079,,,,,
538,8/9/2020 3:00,20.817,,,,,
539,8/9/2020 4:00,20.627,,,,,
540,8/9/2020 5:00,20.412,,,,,
541,8/9/2020 6:00,20.15,,,,,
542,8/9/2020 7:00,19.96,,,,,
543,8/9/2020 8:00,19.841,,,,,
544,8/9/2020 9:00,19.722,,,,,
545,8/9/2020 10:00,20.293,,,,,
546,8/9/2020 11:00,20.531,,,,,
547,8/9/2020 12:00,20.841,,,,,
548,8/9/2020 13:00,20.936,,,,,
549,8/9/2020 14:00,21.127,,,,,
550,8/9/2020 15:00,21.461,,,,,
551,8/9/2020 16:00,21.867,,,,,
552,8/9/2020 17:00,22.011,,,,,
553,8/9/2020 18:00,22.082,,,,,
554,8/9/2020 19:00,22.274,,,,,
555,8/9/2020 20:00,22.13,,,,,
556,8/9/2020 21:00,22.058,,,,,
557,8/9/2020 22:00,22.106,,,,,
558,8/9/2020 23:00,22.034,,,,,
559,8/10/2020 0:00,22.011,,,,,
560,8/10/2020 1:00,21.843,,,,,
561,8/10/2020 2:00,21.7,,,,,
562,8/10/2020 3:00,21.485,,,,,
563,8/10/2020 4:00,21.246,,,,,
564,8/10/2020 5:00,21.032,,,,,
565,8/10/2020 6:00,20.841,,,,,
566,8/10/2020 7:00,20.555,,,,,
567,8/10/2020 8:00,20.436,,,,,
568,8/10/2020 9:00,20.317,,,,,
569,8/10/2020 10:00,20.77,,,,,
570,8/10/2020 11:00,20.936,,,,,
571,8/10/2020 12:00,21.413,,,,,
572,8/10/2020 13:00,21.509,,,,,
573,8/10/2020 14:00,21.628,,,,,
574,8/10/2020 15:00,22.058,,,,,
575,8/10/2020 16:00,22.321,,,,,
576,8/10/2020 17:00,22.345,,,,,
577,8/10/2020 18:00,22.513,,,,,
578,8/10/2020 19:00,22.609,,,,,
579,8/10/2020 20:00,22.585,,,,,
580,8/10/2020 21:00,22.465,,,,,
581,8/10/2020 22:00,22.441,,,,,
582,8/10/2020 23:00,22.417,,,,,
583,8/11/2020 0:00,22.417,,,,,
584,8/11/2020 1:00,22.298,,,,,
585,8/11/2020 2:00,22.13,,,,,
586,8/11/2020 3:00,21.915,,,,,
587,8/11/2020 4:00,21.7,,,,,
588,8/11/2020 5:00,21.461,,,,,
589,8/11/2020 6:00,21.27,,,,,
590,8/11/2020 7:00,21.032,,,,,
591,8/11/2020 8:00,20.913,,,,,
592,8/11/2020 9:00,20.793,,,,,
593,8/11/2020 10:00,21.27,,,,,
594,8/11/2020 11:00,21.676,,,,,
595,8/11/2020 12:00,21.843,,,,,
596,8/11/2020 13:00,21.987,,,,,
597,8/11/2020 14:00,22.202,,,,,
598,8/11/2020 15:00,22.561,,,,,
599,8/11/2020 16:00,22.944,,,,,
600,8/11/2020 17:00,23.112,,,,,
601,8/11/2020 18:00,23.136,,,,,
602,8/11/2020 19:00,23.16,,,,,
603,8/11/2020 20:00,23.088,,,,,
604,8/11/2020 21:00,23.04,,,,,
605,8/11/2020 22:00,23.016,,,,,
606,8/11/2020 23:00,22.944,,,,,
607,8/12/2020 0:00,22.776,,,,,
608,8/12/2020 1:00,22.561,,,,,
609,8/12/2020 2:00,22.321,,,,,
610,8/12/2020 3:00,22.011,,,,,
611,8/12/2020 4:00,21.7,,,,,
612,8/12/2020 5:00,21.437,,,,,
613,8/12/2020 6:00,21.223,,,,,
614,8/12/2020 7:00,20.984,,,,,
615,8/12/2020 8:00,20.746,,,,,
616,8/12/2020 9:00,20.579,,,,,
617,8/12/2020 10:00,20.865,,,,,
618,8/12/2020 11:00,21.223,,,,,
619,8/12/2020 12:00,21.509,,,,,
620,8/12/2020 13:00,21.413,,,,,
621,8/12/2020 14:00,21.628,,,,,
622,8/12/2020 15:00,22.034,,,,,
623,8/12/2020 16:00,22.417,,,,,
624,8/12/2020 17:00,22.633,,,,,
625,8/12/2020 18:00,22.681,,,,,
626,8/12/2020 19:00,22.681,,,,,
627,8/12/2020 20:00,22.633,,,,,
628,8/12/2020 21:00,22.585,,,,,
