"Plot Title: soapstone_light_pendant"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 20733885, SEN S/N: 20733885)","Intensity, Lux (LGR S/N: 20733885, SEN S/N: 20733885)","End Of File (LGR S/N: 20733885)"
449,07/02/21 10:00:00 AM,23.100,5338.9,
450,07/02/21 11:00:00 AM,23.388,764.2,
451,07/02/21 12:00:00 PM,23.966,28933.5,
452,07/02/21 01:00:00 PM,23.869,419.8,
453,07/02/21 02:00:00 PM,24.641,30311.3,
454,07/02/21 03:00:00 PM,25.125,28933.5,
455,07/02/21 04:00:00 PM,25.125,3788.9,
456,07/02/21 05:00:00 PM,24.835,172.2,
457,07/02/21 06:00:00 PM,24.931,1087.2,
458,07/02/21 07:00:00 PM,24.835,1463.9,
459,07/02/21 08:00:00 PM,24.931,527.4,
460,07/02/21 09:00:00 PM,24.738,21.5,
461,07/02/21 10:00:00 PM,24.738,0.0,
462,07/02/21 11:00:00 PM,24.738,0.0,
463,07/03/21 12:00:00 AM,24.448,0.0,
464,07/03/21 01:00:00 AM,24.158,0.0,
465,07/03/21 02:00:00 AM,23.966,0.0,
466,07/03/21 03:00:00 AM,23.677,0.0,
467,07/03/21 04:00:00 AM,23.484,0.0,
468,07/03/21 05:00:00 AM,23.292,0.0,
469,07/03/21 06:00:00 AM,23.004,10.8,
470,07/03/21 07:00:00 AM,22.812,667.4,
471,07/03/21 08:00:00 AM,22.717,979.5,
472,07/03/21 09:00:00 AM,22.717,871.9,
473,07/03/21 10:00:00 AM,22.908,925.7,
474,07/03/21 11:00:00 AM,23.100,172.2,
475,07/03/21 12:00:00 PM,23.677,2669.5,
476,07/03/21 01:00:00 PM,24.158,31689.1,
477,07/03/21 02:00:00 PM,24.545,26178.0,
478,07/03/21 03:00:00 PM,24.931,23422.4,Logged
