1	2020-08-28 05:15:00	0
1	2020-08-28 05:30:00	8.2092E-005
1	2020-08-28 05:45:00	0.00073883
1	2020-08-28 06:00:00	0.012232
1	2020-08-28 06:15:00	0.38403
1	2020-08-28 06:30:00	3.0965
1	2020-08-28 06:45:00	11.268
1	2020-08-28 07:00:00	23.519
1	2020-08-28 07:15:00	35.973
1	2020-08-28 07:30:00	49.255
1	2020-08-28 07:45:00	59.402
1	2020-08-28 08:00:00	68.317
1	2020-08-28 08:15:00	77.865
1	2020-08-28 08:30:00	284.37
1	2020-08-28 08:45:00	374.34
1	2020-08-28 09:00:00	103.17
1	2020-08-28 09:15:00	506.1
1	2020-08-28 09:30:00	551
1	2020-08-28 09:45:00	603.38
1	2020-08-28 10:00:00	646.39
1	2020-08-28 10:15:00	693.52
1	2020-08-28 10:30:00	735.71
1	2020-08-28 10:45:00	771.67
1	2020-08-28 11:00:00	811.4
1	2020-08-28 11:15:00	841.45
1	2020-08-28 11:30:00	871.49
1	2020-08-28 11:45:00	896.53
1	2020-08-28 12:00:00	918.37
1	2020-08-28 12:15:00	940.61
1	2020-08-28 12:30:00	944.55
1	2020-08-28 12:45:00	951.61
1	2020-08-28 13:00:00	954.73
1	2020-08-28 13:15:00	958.43
1	2020-08-28 13:30:00	959.49
1	2020-08-28 13:45:00	945.62
1	2020-08-28 14:00:00	932.4
1	2020-08-28 14:15:00	921.65
1	2020-08-28 14:30:00	894.81
1	2020-08-28 14:45:00	840.95
1	2020-08-28 15:00:00	843.99
1	2020-08-28 15:15:00	809.02
1	2020-08-28 15:30:00	774.54
1	2020-08-28 15:45:00	726.68
1	2020-08-28 16:00:00	683.66
1	2020-08-28 16:15:00	638.19
1	2020-08-28 16:30:00	590.9
1	2020-08-28 16:45:00	441.98
1	2020-08-28 17:00:00	480.73
1	2020-08-28 17:15:00	96.59
1	2020-08-28 17:30:00	376.97
1	2020-08-28 17:45:00	65.945
1	2020-08-28 18:00:00	58.614
1	2020-08-28 18:15:00	52.326
1	2020-08-28 18:30:00	44.248
1	2020-08-28 18:45:00	39.421
1	2020-08-28 19:00:00	31.302
1	2020-08-28 19:15:00	22.912
1	2020-08-28 19:30:00	13.401
1	2020-08-28 19:45:00	4.4084
1	2020-08-28 20:00:00	0.87346
1	2020-08-28 20:15:00	0.033576
1	2020-08-28 20:30:00	0.0019702
1	2020-08-28 20:45:00	0.00057465
1	2020-08-28 21:00:00	0.00049255
1	2020-08-28 21:15:00	0.00049255
1	2020-08-28 21:30:00	0.00049255
1	2020-08-28 21:45:00	0.00049255
1	2020-08-28 22:00:00	0.00049255
1	2020-08-28 22:15:00	0.00049255
1	2020-08-28 22:30:00	0.00049255
1	2020-08-28 22:45:00	0.00049255
1	2020-08-28 23:00:00	0.00049255
1	2020-08-28 23:15:00	0.00041046
1	2020-08-28 23:30:00	0.00049255
1	2020-08-28 23:45:00	0.00041046
1	2020-08-29 00:00:00	0.00032837
1	2020-08-29 00:15:00	0.00024628
1	2020-08-29 00:30:00	0
1	2020-08-29 00:45:00	8.2092E-005
1	2020-08-29 01:00:00	8.2092E-005
1	2020-08-29 01:15:00	8.2092E-005
1	2020-08-29 01:30:00	8.2092E-005
1	2020-08-29 01:45:00	8.2092E-005
1	2020-08-29 02:00:00	8.2092E-005
1	2020-08-29 02:15:00	8.2092E-005
1	2020-08-29 02:30:00	0
1	2020-08-29 02:45:00	0
1	2020-08-29 03:00:00	8.2092E-005
1	2020-08-29 03:15:00	0
1	2020-08-29 03:30:00	0
1	2020-08-29 03:45:00	0
1	2020-08-29 04:00:00	8.2092E-005
1	2020-08-29 04:15:00	8.2092E-005
1	2020-08-29 04:30:00	0
1	2020-08-29 04:45:00	0
1	2020-08-29 05:00:00	8.2092E-005
1	2020-08-29 05:15:00	0
1	2020-08-29 05:30:00	8.2092E-005
1	2020-08-29 05:45:00	0.00049255
1	2020-08-29 06:00:00	0.0095227
1	2020-08-29 06:15:00	0.3924
1	2020-08-29 06:30:00	2.8043
1	2020-08-29 06:45:00	14.31
1	2020-08-29 07:00:00	30.949
1	2020-08-29 07:15:00	50.766
1	2020-08-29 07:30:00	74.712
1	2020-08-29 07:45:00	88.389
1	2020-08-29 08:00:00	101.25
1	2020-08-29 08:15:00	118.26
1	2020-08-29 08:30:00	242.66
1	2020-08-29 08:45:00	233.55
1	2020-08-29 09:00:00	190.95
1	2020-08-29 09:15:00	428.44
1	2020-08-29 09:30:00	430.74
1	2020-08-29 09:45:00	492.47
1	2020-08-29 10:00:00	518.99
1	2020-08-29 10:15:00	554.37
1	2020-08-29 10:30:00	586.71
1	2020-08-29 10:45:00	576.53
1	2020-08-29 11:00:00	614.87
1	2020-08-29 11:15:00	736.04
1	2020-08-29 11:30:00	725.78
1	2020-08-29 11:45:00	715.6
1	2020-08-29 12:00:00	767.73
1	2020-08-29 12:15:00	851.87
1	2020-08-29 12:30:00	875.51
1	2020-08-29 12:45:00	924.93
1	2020-08-29 13:00:00	852.69
1	2020-08-29 13:15:00	886.68
1	2020-08-29 13:30:00	887.25
1	2020-08-29 13:45:00	858.6
1	2020-08-29 14:00:00	881.1
1	2020-08-29 14:15:00	842.18
1	2020-08-29 14:30:00	846.7
1	2020-08-29 14:45:00	822.24
1	2020-08-29 15:00:00	793.01
1	2020-08-29 15:15:00	774.05
1	2020-08-29 15:30:00	733.91
1	2020-08-29 15:45:00	685.39
1	2020-08-29 16:00:00	641.06
1	2020-08-29 16:15:00	601.9
1	2020-08-29 16:30:00	549.77
1	2020-08-29 16:45:00	427.21
1	2020-08-29 17:00:00	452.49
1	2020-08-29 17:15:00	138.52
1	2020-08-29 17:30:00	318.19
1	2020-08-29 17:45:00	78.39
1	2020-08-29 18:00:00	68.703
1	2020-08-29 18:15:00	62.957
1	2020-08-29 18:30:00	58.187
1	2020-08-29 18:45:00	50.569
1	2020-08-29 19:00:00	39.289
1	2020-08-29 19:15:00	28.24
1	2020-08-29 19:30:00	15.588
1	2020-08-29 19:45:00	3.979
1	2020-08-29 20:00:00	0.67193
1	2020-08-29 20:15:00	0.024464
1	2020-08-29 20:30:00	0.0017239
1	2020-08-29 20:45:00	0.00057465
1	2020-08-29 21:00:00	0.00057465
1	2020-08-29 21:15:00	0.00057465
1	2020-08-29 21:30:00	0.00057465
1	2020-08-29 21:45:00	0.00057465
1	2020-08-29 22:00:00	0.00065674
1	2020-08-29 22:15:00	0.00065674
1	2020-08-29 22:30:00	0.00065674
1	2020-08-29 22:45:00	0.00065674
1	2020-08-29 23:00:00	0.00073883
1	2020-08-29 23:15:00	0.00073883
1	2020-08-29 23:30:00	0.00065674
1	2020-08-29 23:45:00	0.00065674
1	2020-08-30 00:00:00	0.00065674
1	2020-08-30 00:15:00	0.00057465
1	2020-08-30 00:30:00	0.00057465
1	2020-08-30 00:45:00	0.00057465
1	2020-08-30 01:00:00	0.00057465
1	2020-08-30 01:15:00	8.2092E-005
1	2020-08-30 01:30:00	0.00016418
1	2020-08-30 01:45:00	0.00032837
1	2020-08-30 02:00:00	8.2092E-005
1	2020-08-30 02:15:00	8.2092E-005
1	2020-08-30 02:30:00	8.2092E-005
1	2020-08-30 02:45:00	8.2092E-005
1	2020-08-30 03:00:00	8.2092E-005
1	2020-08-30 03:15:00	0
1	2020-08-30 03:30:00	0
1	2020-08-30 03:45:00	0
1	2020-08-30 04:00:00	0
1	2020-08-30 04:15:00	8.2092E-005
1	2020-08-30 04:30:00	0
1	2020-08-30 04:45:00	0
1	2020-08-30 05:00:00	0
1	2020-08-30 05:15:00	0
1	2020-08-30 05:30:00	8.2092E-005
1	2020-08-30 05:45:00	0.00041046
1	2020-08-30 06:00:00	0.0082913
1	2020-08-30 06:15:00	0.34257
1	2020-08-30 06:30:00	2.8757
1	2020-08-30 06:45:00	8.366
1	2020-08-30 07:00:00	13.835
1	2020-08-30 07:15:00	17.937
1	2020-08-30 07:30:00	25.202
1	2020-08-30 07:45:00	32.024
1	2020-08-30 08:00:00	32.197
1	2020-08-30 08:15:00	92.042
1	2020-08-30 08:30:00	345.53
1	2020-08-30 08:45:00	49.658
1	2020-08-30 09:00:00	123.37
1	2020-08-30 09:15:00	570.13
1	2020-08-30 09:30:00	609.12
1	2020-08-30 09:45:00	653.29
1	2020-08-30 10:00:00	694.66
1	2020-08-30 10:15:00	737.27
1	2020-08-30 10:30:00	780.62
1	2020-08-30 10:45:00	817.15
1	2020-08-30 11:00:00	847.6
1	2020-08-30 11:15:00	878.63
1	2020-08-30 11:30:00	902.93
1	2020-08-30 11:45:00	926.17
1	2020-08-30 12:00:00	944.47
1	2020-08-30 12:15:00	957.11
1	2020-08-30 12:30:00	972.88
1	2020-08-30 12:45:00	979.77
1	2020-08-30 13:00:00	981.25
1	2020-08-30 13:15:00	984.12
1	2020-08-30 13:30:00	978.62
1	2020-08-30 13:45:00	971.07
1	2020-08-30 14:00:00	952.11
1	2020-08-30 14:15:00	938.48
1	2020-08-30 14:30:00	924.77
1	2020-08-30 14:45:00	902.44
1	2020-08-30 15:00:00	872.97
1	2020-08-30 15:15:00	839.72
1	2020-08-30 15:30:00	808.36
1	2020-08-30 15:45:00	769.62
1	2020-08-30 16:00:00	730.38
1	2020-08-30 16:15:00	688.59
1	2020-08-30 16:30:00	640.65
1	2020-08-30 16:45:00	327.63
1	2020-08-30 17:00:00	541.32
1	2020-08-30 17:15:00	60.338
